,Feature
208,0.04028010368347168
209,0.020128250122070312
210,0.020157575607299805
211,0.0201570987701416
212,0.020161867141723633
213,0.020125150680541992
214,0.020120620727539062
215,0.020127534866333008
216,0.02012181282043457
217,0.020140409469604492
218,0.020133256912231445
219,0.020137548446655273
220,0.020173311233520508
221,0.020125627517700195
222,0.02013421058654785
223,0.020179271697998047
224,0.020118236541748047
225,0.020128726959228516
226,0.020122051239013672
227,0.020116806030273438
228,0.020113706588745117
229,0.02015066146850586
230,0.020123720169067383
231,0.02016901969909668
232,0.020125150680541992
233,0.02011895179748535
234,0.040262460708618164
235,0.020153522491455078
236,0.020121335983276367
237,0.0201413631439209
238,0.02012181282043457
239,0.020122766494750977
240,0.020136117935180664
241,0.020122766494750977
242,0.020123720169067383
243,0.02011847496032715
244,0.020173072814941406
245,0.02012801170349121
246,0.02012324333190918
247,0.020132064819335938
248,0.02007126808166504
249,0.0201265811920166
250,0.02016162872314453
251,0.02018117904663086
252,0.02012348175048828
253,0.02012348175048828
254,0.02011871337890625
255,0.02012157440185547
256,0.020122289657592773
257,0.020162343978881836
258,0.02012944221496582
259,0.02012348175048828
260,0.020119905471801758
261,0.020128965377807617
262,0.04024934768676758
263,0.040239572525024414
264,0.020129919052124023
265,0.02011561393737793
266,0.020116090774536133
267,0.020123004913330078
268,0.020122766494750977
269,0.0201566219329834
270,0.020163536071777344
271,0.04027056694030762
272,0.040288448333740234
273,0.02012467384338379
274,0.02012181282043457
275,0.0201566219329834
276,0.020124435424804688
277,0.04024219512939453
278,0.02012467384338379
279,0.020122528076171875
280,0.02011728286743164
281,0.020136356353759766
282,0.0201416015625
283,0.020123958587646484
284,0.020156383514404297
285,0.020117521286010742
286,0.0201265811920166
287,0.04028487205505371
288,0.020122289657592773
289,0.02013397216796875
290,0.020122528076171875
291,0.020118236541748047
292,0.04028058052062988
293,0.020209789276123047
294,0.020121335983276367
295,0.020178556442260742
296,0.020134925842285156
297,0.04024982452392578
298,0.020157337188720703
299,0.02017498016357422
300,0.020128250122070312
301,0.020125389099121094
302,0.020123720169067383
303,0.02013564109802246
304,0.02012181282043457
305,0.02012491226196289
306,0.020162105560302734
307,0.020130395889282227
308,0.02012491226196289
309,0.020128488540649414
310,0.02012944221496582
311,0.02011561393737793
312,0.020174503326416016
313,0.02011895179748535
314,0.020117759704589844
315,0.02016901969909668
316,0.02012467384338379
317,0.020119428634643555
318,0.020119428634643555
319,0.02015399932861328
320,0.02012157440185547
321,0.02011871337890625
322,0.020123720169067383
323,0.02011847496032715
324,0.020155906677246094
325,0.02011394500732422
326,0.020188570022583008
327,0.020114898681640625
328,0.020142555236816406
329,0.04023623466491699
330,0.020123004913330078
331,0.020125627517700195
332,0.02010965347290039
333,0.020118236541748047
334,0.020123720169067383
335,0.02012014389038086
336,0.020122289657592773
337,0.02012920379638672
338,0.020128965377807617
339,0.020127058029174805
340,0.02022576332092285
341,0.020126819610595703
342,0.020157575607299805
343,0.02017807960510254
344,0.040186405181884766
345,0.02016162872314453
346,0.02016615867614746
347,0.02015066146850586
348,0.02015829086303711
349,0.020126819610595703
350,0.020128250122070312
351,0.020117998123168945
352,0.020129680633544922
353,0.020131349563598633
354,0.02014446258544922
355,0.020126819610595703
356,0.020160675048828125
357,0.020131587982177734
358,0.02012944221496582
359,0.020136117935180664
360,0.020127534866333008
361,0.020123958587646484
362,0.020121097564697266
363,0.02011895179748535
364,0.02011704444885254
365,0.02012777328491211
366,0.020124435424804688
367,0.020123958587646484
368,0.04024982452392578
369,0.02011871337890625
370,0.020185232162475586
371,0.02016139030456543
372,0.020129680633544922
373,0.020132780075073242
374,0.020122289657592773
375,0.020136117935180664
376,0.020129680633544922
377,0.02016425132751465
378,0.020124197006225586
379,0.04026365280151367
380,0.020168304443359375
381,0.02012324333190918
382,0.020125150680541992
383,0.020136594772338867
384,0.020122528076171875
385,0.02014017105102539
386,0.04026675224304199
387,0.02012324333190918
388,0.02011847496032715
389,0.04025983810424805
390,0.020119667053222656
391,0.020122051239013672
392,0.020122766494750977
393,0.040287017822265625
394,0.020125150680541992
395,0.020125865936279297
396,0.020360946655273438
397,0.02013373374938965
398,0.020122289657592773
399,0.020119905471801758
400,0.02012801170349121
401,0.02013421058654785
402,0.020158052444458008
403,0.020138978958129883
404,0.020154714584350586
405,0.020127058029174805
406,0.020142793655395508
407,0.020157575607299805
408,0.020154476165771484
409,0.02015829086303711
410,0.02012801170349121
411,0.020153522491455078
412,0.02015972137451172
413,0.020115137100219727
414,0.04025697708129883
415,0.02012181282043457
416,0.02012157440185547
417,0.02013111114501953
418,0.02012944221496582
419,0.020120859146118164
420,0.020133018493652344
421,0.020127534866333008
422,0.020177841186523438
423,0.020121335983276367
424,0.020117521286010742
425,0.020145177841186523
426,0.02012348175048828
427,0.02012181282043457
428,0.020117998123168945
429,0.02016282081604004
430,0.02015829086303711
431,0.020162582397460938
432,0.02011585235595703
433,0.02012014389038086
434,0.02012348175048828
435,0.04025721549987793
436,0.02011728286743164
437,0.020162343978881836
438,0.02011871337890625
439,0.04027366638183594
440,0.020122766494750977
441,0.04025721549987793
442,0.04022955894470215
443,0.020104408264160156
444,0.020125865936279297
445,0.020111560821533203
446,0.02012324333190918
447,0.020132064819335938
448,0.020274639129638672
449,0.0204775333404541
450,0.02020406723022461
451,0.02006816864013672
452,0.020120620727539062
453,0.020148515701293945
454,0.02011561393737793
455,0.020128250122070312
456,0.02017068862915039
457,0.020124197006225586
458,0.020175933837890625
459,0.020122289657592773
460,0.04024910926818848
461,0.020123958587646484
462,0.02012038230895996
463,0.0202329158782959
464,0.020119428634643555
465,0.02016139030456543
466,0.04027390480041504
467,0.020156145095825195
468,0.020130395889282227
469,0.020123720169067383
470,0.020122766494750977
471,0.02012801170349121
472,0.020120620727539062
473,0.020129680633544922
474,0.02012944221496582
475,0.020127296447753906
476,0.020130395889282227
477,0.020118236541748047
478,0.02012467384338379
479,0.02012920379638672
480,0.02012801170349121
481,0.020127296447753906
482,0.04028153419494629
483,0.02012777328491211
484,0.04015159606933594
485,0.020129680633544922
486,0.020119905471801758
487,0.02012777328491211
488,0.020119905471801758
489,0.020131587982177734
490,0.020134925842285156
491,0.020114898681640625
492,0.020117521286010742
493,0.04023599624633789
494,0.020123958587646484
495,0.02012181282043457
496,0.020120859146118164
497,0.020136117935180664
498,0.0201261043548584
499,0.02013707160949707
500,0.020145893096923828
501,0.020183563232421875
502,0.020121335983276367
503,0.020125389099121094
504,0.02012944221496582
505,0.040245771408081055
506,0.020118236541748047
507,0.020135879516601562
508,0.020131587982177734
509,0.020159244537353516
510,0.04027891159057617
511,0.020122051239013672
512,0.020125865936279297
513,0.020127296447753906
514,0.020122289657592773
515,0.020100831985473633
516,0.02012348175048828
517,0.020165205001831055
518,0.020127058029174805
519,0.020155906677246094
520,0.020127534866333008
521,0.020121335983276367
522,0.02011895179748535
523,0.02011871337890625
524,0.020125627517700195
525,0.020127058029174805
526,0.02013373374938965
527,0.020130634307861328
528,0.02012777328491211
529,0.04026675224304199
530,0.020123958587646484
531,0.02012324333190918
532,0.0402371883392334
533,0.040242910385131836
534,0.0201265811920166
535,0.020119428634643555
536,0.02012324333190918
537,0.02012920379638672
538,0.04024934768676758
539,0.020130395889282227
540,0.020118236541748047
541,0.040265560150146484
542,0.0201265811920166
543,0.020138025283813477
544,0.020121335983276367
545,0.020128250122070312
546,0.020127058029174805
547,0.020122766494750977
548,0.02011895179748535
549,0.04024171829223633
550,0.020121097564697266
551,0.02012324333190918
552,0.02012038230895996
553,0.020128250122070312
554,0.020125150680541992
555,0.020131349563598633
556,0.020130395889282227
557,0.020166397094726562
558,0.020116806030273438
559,0.020158767700195312
560,0.020119428634643555
561,0.020127058029174805
562,0.02013111114501953
563,0.04035687446594238
564,0.02015233039855957
565,0.040266990661621094
566,0.020155906677246094
567,0.02016305923461914
568,0.0201568603515625
569,0.04028177261352539
570,0.020197391510009766
571,0.02014946937561035
572,0.020142316818237305
573,0.020109891891479492
574,0.02015995979309082
575,0.02016592025756836
576,0.02018284797668457
577,0.04026675224304199
578,0.020122051239013672
579,0.02013111114501953
580,0.04022622108459473
581,0.04029417037963867
582,0.020122051239013672
583,0.04025411605834961
584,0.04027581214904785
585,0.04027819633483887
586,0.04027509689331055
587,0.04024672508239746
588,0.04026937484741211
589,0.020157337188720703
590,0.020113229751586914
591,0.04027199745178223
592,0.020122766494750977
593,0.04024958610534668
594,0.02012038230895996
595,0.020119667053222656
596,0.020078659057617188
597,0.020133495330810547
598,0.02019953727722168
599,0.02011871337890625
600,0.02011728286743164
601,0.04027581214904785
602,0.020122528076171875
603,0.020132780075073242
604,0.020175933837890625
605,0.020117521286010742
606,0.020123958587646484
607,0.02013111114501953
608,0.02015972137451172
609,0.04025530815124512
610,0.020119667053222656
611,0.0201723575592041
612,0.020121335983276367
613,0.020171165466308594
614,0.02017068862915039
615,0.02013111114501953
616,0.04026365280151367
617,0.02016162872314453
618,0.020123720169067383
619,0.020122528076171875
620,0.020143508911132812
621,0.04024672508239746
622,0.020197153091430664
623,0.020157814025878906
624,0.0403289794921875
625,0.0201416015625
626,0.020122051239013672
627,0.020116329193115234
628,0.02012467384338379
629,0.020125389099121094
630,0.020124197006225586
631,0.020121097564697266
632,0.020181655883789062
633,0.020151138305664062
634,0.020181655883789062
635,0.020156145095825195
636,0.020135164260864258
637,0.020135879516601562
638,0.0201265811920166
639,0.020117521286010742
640,0.02012038230895996
641,0.020119667053222656
642,0.020137548446655273
643,0.02013111114501953
644,0.04023885726928711
645,0.020124197006225586
646,0.020159482955932617
647,0.020153284072875977
648,0.020128250122070312
649,0.020171165466308594
650,0.020196199417114258
651,0.020142316818237305
652,0.02007269859313965
653,0.020119428634643555
654,0.020121097564697266
655,0.020123720169067383
656,0.020121335983276367
657,0.020138263702392578
658,0.04026031494140625
659,0.020136594772338867
660,0.020124197006225586
661,0.04024767875671387
662,0.0201261043548584
663,0.020130157470703125
664,0.020128250122070312
665,0.02012014389038086
666,0.020131349563598633
667,0.02012014389038086
668,0.04026436805725098
669,0.020121335983276367
670,0.02012777328491211
671,0.02011728286743164
672,0.020155906677246094
673,0.02013707160949707
674,0.020119428634643555
675,0.02012491226196289
676,0.04030919075012207
677,0.020150423049926758
678,0.02013683319091797
679,0.020157575607299805
680,0.020145416259765625
681,0.04029226303100586
682,0.02011561393737793
683,0.02014613151550293
684,0.020121335983276367
685,0.020119428634643555
686,0.0201261043548584
687,0.020133495330810547
688,0.020129919052124023
689,0.02019667625427246
690,0.020123004913330078
691,0.020133256912231445
692,0.020125865936279297
693,0.02019023895263672
694,0.02012157440185547
695,0.04024457931518555
696,0.020130634307861328
697,0.020119428634643555
698,0.020138263702392578
699,0.02014899253845215
700,0.020157575607299805
701,0.020122289657592773
702,0.020129680633544922
703,0.020148515701293945
704,0.020122289657592773
705,0.020125627517700195
706,0.04027891159057617
707,0.04028511047363281
708,0.04025578498840332
709,0.02013540267944336
710,0.020114421844482422
711,0.020137548446655273
712,0.020125389099121094
713,0.020182132720947266
714,0.02012348175048828
715,0.020143508911132812
716,0.020162582397460938
717,0.020128726959228516
718,0.020123958587646484
719,0.02011251449584961
720,0.02011895179748535
721,0.020131349563598633
722,0.02014303207397461
723,0.02013111114501953
724,0.020121335983276367
725,0.0200350284576416
726,0.020121097564697266
727,0.020130634307861328
728,0.020186424255371094
729,0.02011871337890625
730,0.04024100303649902
731,0.04024481773376465
732,0.02016592025756836
733,0.020127534866333008
734,0.02014303207397461
735,0.020127058029174805
736,0.02011704444885254
737,0.020119905471801758
738,0.020122766494750977
739,0.02011728286743164
740,0.04024696350097656
741,0.020166397094726562
742,0.020119428634643555
743,0.020177602767944336
744,0.0201718807220459
745,0.020127296447753906
746,0.04031825065612793
747,0.020177125930786133
748,0.020128965377807617
749,0.020131587982177734
750,0.020135164260864258
751,0.020125627517700195
752,0.02013087272644043
753,0.020122766494750977
754,0.020119667053222656
755,0.020126819610595703
756,0.020120859146118164
757,0.020127296447753906
758,0.020125389099121094
759,0.02014946937561035
760,0.04025864601135254
761,0.04025602340698242
762,0.04027390480041504
763,0.020122528076171875
764,0.020136356353759766
765,0.020127534866333008
766,0.020122289657592773
767,0.02016472816467285
768,0.020123958587646484
769,0.02013111114501953
770,0.02017831802368164
771,0.0201261043548584
772,0.020122051239013672
773,0.04028034210205078
774,0.02015542984008789
775,0.020140647888183594
776,0.020124435424804688
777,0.020125150680541992
778,0.020130634307861328
779,0.020124197006225586
780,0.02016735076904297
781,0.020125865936279297
782,0.020137310028076172
783,0.020158052444458008
784,0.02012920379638672
785,0.020127534866333008
786,0.0201265811920166
787,0.020119428634643555
788,0.020128726959228516
789,0.020120859146118164
790,0.02011847496032715
791,0.02015089988708496
792,0.020162105560302734
793,0.04025459289550781
794,0.02015066146850586
795,0.020179271697998047
796,0.0201263427734375
797,0.020128488540649414
798,0.020161151885986328
799,0.020191431045532227
800,0.02014470100402832
801,0.02012944221496582
802,0.02016139030456543
803,0.020152568817138672
804,0.020125627517700195
805,0.04025530815124512
806,0.04024791717529297
807,0.020123004913330078
808,0.020117521286010742
809,0.02011847496032715
810,0.020127058029174805
811,0.020122766494750977
812,0.020148038864135742
813,0.020126819610595703
814,0.020160436630249023
815,0.020134687423706055
816,0.02015829086303711
817,0.04024457931518555
818,0.02011561393737793
819,0.02017951011657715
820,0.020068645477294922
821,0.020117998123168945
822,0.020127534866333008
823,0.020124435424804688
824,0.020128488540649414
825,0.020122051239013672
826,0.020120859146118164
827,0.020134449005126953
828,0.020144224166870117
829,0.020160198211669922
830,0.02011847496032715
831,0.020117998123168945
832,0.04022359848022461
833,0.020125389099121094
834,0.020174026489257812
835,0.020130395889282227
836,0.020122528076171875
837,0.040264129638671875
838,0.02011561393737793
839,0.02012920379638672
840,0.02013707160949707
841,0.04096198081970215
842,0.020124435424804688
843,0.02012324333190918
844,0.020120620727539062
845,0.0201413631439209
846,0.020137310028076172
847,0.020131349563598633
848,0.020122766494750977
849,0.020120620727539062
850,0.020141124725341797
851,0.020125150680541992
852,0.02013397216796875
853,0.020141124725341797
854,0.040267229080200195
855,0.020164012908935547
856,0.020123004913330078
857,0.0201261043548584
858,0.020126819610595703
859,0.020176172256469727
860,0.02012324333190918
861,0.040348052978515625
862,0.020129919052124023
863,0.020073890686035156
864,0.020123958587646484
865,0.020118236541748047
866,0.020125627517700195
867,0.020144939422607422
868,0.020123720169067383
869,0.02012467384338379
870,0.02012491226196289
871,0.020122766494750977
872,0.020154476165771484
873,0.02017974853515625
874,0.020129919052124023
875,0.02019643783569336
876,0.02012348175048828
877,0.020168304443359375
878,0.02012777328491211
879,0.020134925842285156
880,0.020125627517700195
881,0.020118236541748047
882,0.02014017105102539
883,0.02012920379638672
884,0.020131826400756836
885,0.020132780075073242
886,0.020117521286010742
887,0.02012801170349121
888,0.0201265811920166
889,0.020133256912231445
890,0.0201413631439209
891,0.020180702209472656
892,0.020133495330810547
893,0.020119190216064453
894,0.020128488540649414
895,0.020120859146118164
896,0.020092010498046875
897,0.02015066146850586
898,0.020178556442260742
899,0.02015519142150879
900,0.020117759704589844
901,0.04028129577636719
902,0.020128488540649414
903,0.02005481719970703
904,0.020124197006225586
905,0.02010631561279297
906,0.020138025283813477
907,0.020122528076171875
908,0.020121097564697266
909,0.02015376091003418
910,0.02015066146850586
911,0.020138263702392578
912,0.020162582397460938
913,0.02015995979309082
914,0.02013397216796875
915,0.020130157470703125
916,0.020120859146118164
917,0.020130634307861328
918,0.02011895179748535
919,0.020128488540649414
920,0.040284156799316406
921,0.020124197006225586
922,0.020133018493652344
923,0.020151376724243164
924,0.020124435424804688
925,0.02016305923461914
926,0.02011847496032715
927,0.020121335983276367
928,0.020120620727539062
929,0.020120859146118164
930,0.02011704444885254
931,0.020123004913330078
932,0.0201263427734375
933,0.020131349563598633
934,0.020122051239013672
935,0.020142316818237305
936,0.020198822021484375
937,0.020123720169067383
938,0.020122051239013672
939,0.0201261043548584
940,0.04031658172607422
941,0.020134449005126953
942,0.020123958587646484
943,0.020122289657592773
944,0.020130634307861328
945,0.020130395889282227
946,0.020162343978881836
947,0.020123004913330078
948,0.020154953002929688
949,0.02016162872314453
950,0.02016162872314453
951,0.020161867141723633
952,0.02010059356689453
953,0.020125627517700195
954,0.020119428634643555
955,0.02012157440185547
956,0.020121335983276367
957,0.04025411605834961
958,0.020147323608398438
959,0.020169734954833984
960,0.04023623466491699
961,0.020137310028076172
962,0.020129919052124023
963,0.02011895179748535
964,0.020122766494750977
965,0.04028058052062988
966,0.02013874053955078
967,0.020136356353759766
968,0.020167112350463867
969,0.020127534866333008
970,0.02012324333190918
971,0.020123720169067383
972,0.020126819610595703
973,0.020128965377807617
974,0.02016305923461914
975,0.02012181282043457
976,0.020159482955932617
977,0.04040408134460449
978,0.020172595977783203
979,0.02011561393737793
980,0.02013683319091797
981,0.020160436630249023
982,0.020124435424804688
983,0.02012491226196289
984,0.02013111114501953
985,0.020125627517700195
986,0.020159482955932617
987,0.0201265811920166
988,0.02017521858215332
989,0.02012777328491211
990,0.020189762115478516
991,0.02012467384338379
992,0.02012467384338379
993,0.020157575607299805
994,0.020120859146118164
995,0.02013850212097168
996,0.020161867141723633
997,0.02013254165649414
998,0.04025411605834961
999,0.020120620727539062
1000,0.020134925842285156
1001,0.02014780044555664
1002,0.020117759704589844
1003,0.02015399932861328
1004,0.02013111114501953
1005,0.020124197006225586
1006,0.020128965377807617
1007,0.0201261043548584
1008,0.020124197006225586
1009,0.02012348175048828
1010,0.02012181282043457
1011,0.020120859146118164
1012,0.02014327049255371
1013,0.020154237747192383
1014,0.02013087272644043
1015,0.02012491226196289
1016,0.020131826400756836
1017,0.02012491226196289
1018,0.020129919052124023
1019,0.020125865936279297
1020,0.02011895179748535
1021,0.02012348175048828
1022,0.02012157440185547
1023,0.02012324333190918
1024,0.020174503326416016
1025,0.020139455795288086
1026,0.020221948623657227
1027,0.020121097564697266
1028,0.020118236541748047
1029,0.020130634307861328
1030,0.02012038230895996
1031,0.0201263427734375
1032,0.020121097564697266
1033,0.020125865936279297
1034,0.020123720169067383
1035,0.020140647888183594
1036,0.020119905471801758
1037,0.020122766494750977
1038,0.020179271697998047
1039,0.020110607147216797
1040,0.02013993263244629
1041,0.020130157470703125
1042,0.020174503326416016
1043,0.0201265811920166
1044,0.020122528076171875
1045,0.02016282081604004
1046,0.02012157440185547
1047,0.02012324333190918
1048,0.020120859146118164
1049,0.0201570987701416
1050,0.02011871337890625
1051,0.020154237747192383
1052,0.020125389099121094
1053,0.020142078399658203
1054,0.020123958587646484
1055,0.020048141479492188
1056,0.020117998123168945
1057,0.02013540267944336
1058,0.02012038230895996
1059,0.020119667053222656
1060,0.020120620727539062
1061,0.020165205001831055
1062,0.02016139030456543
1063,0.02012944221496582
1064,0.02011895179748535
1065,0.020126819610595703
1066,0.020160913467407227
1067,0.02015972137451172
1068,0.020130395889282227
1069,0.02012014389038086
1070,0.020125150680541992
1071,0.020118236541748047
1072,0.020121335983276367
1073,0.020117521286010742
1074,0.04017210006713867
1075,0.020135164260864258
1076,0.02013230323791504
1077,0.020120859146118164
1078,0.020134687423706055
1079,0.02014780044555664
1080,0.02012157440185547
1081,0.020130634307861328
1082,0.020130634307861328
1083,0.02013254165649414
1084,0.020121335983276367
1085,0.020136594772338867
1086,0.02012777328491211
1087,0.020122766494750977
1088,0.020221471786499023
1089,0.02012920379638672
1090,0.020164966583251953
1091,0.02017831802368164
1092,0.020119190216064453
1093,0.02012157440185547
1094,0.020127058029174805
1095,0.020101547241210938
1096,0.020131587982177734
1097,0.020125389099121094
1098,0.020122528076171875
1099,0.020122528076171875
1100,0.0200955867767334
1101,0.020148038864135742
1102,0.02015066146850586
1103,0.020139217376708984
1104,0.020139455795288086
1105,0.02015995979309082
1106,0.020167827606201172
1107,0.02012348175048828
1108,0.020152807235717773
1109,0.020077228546142578
1110,0.020125389099121094
1111,0.02012157440185547
1112,0.0201263427734375
1113,0.020128488540649414
1114,0.020123004913330078
1115,0.02015995979309082
1116,0.02013373374938965
1117,0.02016901969909668
1118,0.020136117935180664
1119,0.020134925842285156
1120,0.02013421058654785
1121,0.020165443420410156
1122,0.04027390480041504
1123,0.02019190788269043
1124,0.020127534866333008
1125,0.020138263702392578
1126,0.0201413631439209
1127,0.02013254165649414
1128,0.020122289657592773
1129,0.020130634307861328
1130,0.020164012908935547
1131,0.020122528076171875
1132,0.02012920379638672
1133,0.020159006118774414
1134,0.02012324333190918
1135,0.020119190216064453
1136,0.02012324333190918
1137,0.020151138305664062
1138,0.02018117904663086
1139,0.04027438163757324
1140,0.020162105560302734
1141,0.02012801170349121
1142,0.02012348175048828
1143,0.020122766494750977
1144,0.020128488540649414
1145,0.02013540267944336
1146,0.020125865936279297
1147,0.020122766494750977
1148,0.020084619522094727
1149,0.020177364349365234
1150,0.020130634307861328
1151,0.0201263427734375
1152,0.020122289657592773
1153,0.02013397216796875
1154,0.020123958587646484
1155,0.020160198211669922
1156,0.020128250122070312
1157,0.020119190216064453
1158,0.02012181282043457
1159,0.020123004913330078
1160,0.02017498016357422
1161,0.020088672637939453
1162,0.020130157470703125
1163,0.020182371139526367
1164,0.020135164260864258
1165,0.04027700424194336
1166,0.02011728286743164
1167,0.040244102478027344
1168,0.02012467384338379
1169,0.020136356353759766
1170,0.020124435424804688
1171,0.020159244537353516
1172,0.02012038230895996
1173,0.04025912284851074
1174,0.020126819610595703
1175,0.020116567611694336
1176,0.02013421058654785
1177,0.02016448974609375
1178,0.020116090774536133
1179,0.020130395889282227
1180,0.02011847496032715
1181,0.020129680633544922
1182,0.0201265811920166
1183,0.04028511047363281
1184,0.02012324333190918
1185,0.020130395889282227
1186,0.040285587310791016
1187,0.020123720169067383
1188,0.020180463790893555
1189,0.04033160209655762
1190,0.020137310028076172
1191,0.020129919052124023
1192,0.020158767700195312
1193,0.0201413631439209
1194,0.020131826400756836
1195,0.02012324333190918
1196,0.020131587982177734
1197,0.02016162872314453
1198,0.020131826400756836
1199,0.020119190216064453
1200,0.020121097564697266
1201,0.020133018493652344
1202,0.020177841186523438
1203,0.020125389099121094
1204,0.020158052444458008
1205,0.020125389099121094
1206,0.020107746124267578
1207,0.02011704444885254
1208,0.0201263427734375
1209,0.020157337188720703
1210,0.020132780075073242
1211,0.020127296447753906
1212,0.020123720169067383
1213,0.040354251861572266
1214,0.04024839401245117
1215,0.020125150680541992
1216,0.02018117904663086
1217,0.020162343978881836
1218,0.02016592025756836
1219,0.020181894302368164
1220,0.020163297653198242
1221,0.04023885726928711
1222,0.020134925842285156
1223,0.02015852928161621
1224,0.02017831802368164
1225,0.0402684211730957
1226,0.020155668258666992
1227,0.020123958587646484
1228,0.020122528076171875
1229,0.0201265811920166
1230,0.020125627517700195
1231,0.020132064819335938
1232,0.020120859146118164
1233,0.020122051239013672
1234,0.020125150680541992
1235,0.020142555236816406
1236,0.040238380432128906
1237,0.020117521286010742
1238,0.02011895179748535
1239,0.02008223533630371
1240,0.040253639221191406
1241,0.020168542861938477
1242,0.02012181282043457
1243,0.020126819610595703
1244,0.02012157440185547
1245,0.020139217376708984
1246,0.020119905471801758
1247,0.0201570987701416
1248,0.02011847496032715
