,imageProjection
1248,0.020161151885986328
1249,0.020123004913330078
1250,0.020125627517700195
1251,0.02012944221496582
1252,0.02011728286743164
1253,0.020124197006225586
1254,0.020124197006225586
1255,0.020170211791992188
1256,0.04024362564086914
1257,0.020136117935180664
1258,0.02011847496032715
1259,0.020142078399658203
1260,0.040241241455078125
1261,0.020117759704589844
1262,0.020122289657592773
1263,0.04025840759277344
1264,0.020119667053222656
1265,0.040219783782958984
1266,0.020131349563598633
1267,0.02012181282043457
1268,0.020157814025878906
1269,0.020124197006225586
1270,0.020136117935180664
1271,0.04032278060913086
1272,0.0200808048248291
1273,0.020116806030273438
1274,0.02015972137451172
1275,0.04024648666381836
1276,0.020118236541748047
1277,0.02012157440185547
1278,0.04024338722229004
1279,0.02012491226196289
1280,0.020185470581054688
1281,0.020125865936279297
1282,0.020122528076171875
1283,0.020123958587646484
1284,0.04024505615234375
1285,0.04025435447692871
1286,0.020122051239013672
1287,0.0201265811920166
1288,0.02012348175048828
1289,0.040239810943603516
1290,0.02011728286743164
1291,0.02012348175048828
1292,0.020151615142822266
1293,0.02012157440185547
1294,0.02012467384338379
1295,0.020119428634643555
1296,0.02012801170349121
1297,0.020174741744995117
1298,0.0402524471282959
1299,0.020116567611694336
1300,0.020123720169067383
1301,0.020123004913330078
1302,0.020123004913330078
1303,0.020127534866333008
1304,0.02012181282043457
1305,0.040251970291137695
1306,0.020129680633544922
1307,0.0201261043548584
1308,0.020122289657592773
1309,0.020160913467407227
1310,0.02016282081604004
1311,0.020122528076171875
1312,0.020134925842285156
1313,0.020161151885986328
1314,0.020176410675048828
1315,0.040323734283447266
1316,0.04026961326599121
1317,0.020119905471801758
1318,0.020124435424804688
1319,0.020130157470703125
1320,0.020125150680541992
1321,0.04029583930969238
1322,0.02013874053955078
1323,0.02012467384338379
1324,0.02012944221496582
1325,0.020117521286010742
1326,0.020124435424804688
1327,0.020120620727539062
1328,0.020114898681640625
1329,0.020184755325317383
1330,0.020123958587646484
1331,0.040250301361083984
1332,0.02012920379638672
1333,0.040253400802612305
1334,0.040259599685668945
1335,0.04024362564086914
1336,0.04025673866271973
1337,0.0402684211730957
1338,0.04024934768676758
1339,0.04028797149658203
1340,0.040283918380737305
1341,0.04024314880371094
1342,0.04025626182556152
1343,0.040239810943603516
1344,0.04024624824523926
1345,0.04024839401245117
1346,0.020124435424804688
1347,0.04027438163757324
1348,0.02008843421936035
1349,0.04024505615234375
1350,0.02011871337890625
1351,0.02017688751220703
1352,0.020120859146118164
1353,0.04025912284851074
1354,0.04029083251953125
1355,0.020122051239013672
1356,0.020123004913330078
1357,0.02010512351989746
1358,0.020128250122070312
1359,0.04025840759277344
1360,0.020120620727539062
1361,0.020143508911132812
1362,0.020127534866333008
1363,0.02011895179748535
1364,0.020122289657592773
1365,0.020137548446655273
1366,0.02012324333190918
1367,0.020180702209472656
1368,0.020118236541748047
1369,0.020133256912231445
1370,0.020121097564697266
1371,0.020135879516601562
1372,0.02014303207397461
1373,0.020148277282714844
1374,0.020119905471801758
1375,0.020122766494750977
1376,0.020123720169067383
1377,0.020119190216064453
1378,0.020126819610595703
1379,0.02013254165649414
1380,0.020119190216064453
1381,0.02012014389038086
1382,0.04026317596435547
1383,0.04024553298950195
1384,0.020121097564697266
1385,0.040255069732666016
1386,0.020142078399658203
1387,0.02013373374938965
1388,0.020119667053222656
1389,0.020118236541748047
1390,0.020127296447753906
1391,0.020122289657592773
1392,0.02013564109802246
1393,0.02011895179748535
1394,0.0402531623840332
1395,0.02016305923461914
1396,0.02011871337890625
1397,0.020121097564697266
1398,0.020131587982177734
1399,0.04024028778076172
1400,0.020128965377807617
1401,0.02013230323791504
1402,0.040285348892211914
1403,0.0201263427734375
1404,0.040266990661621094
1405,0.020128965377807617
1406,0.020119428634643555
1407,0.020124197006225586
1408,0.04023909568786621
1409,0.020128965377807617
1410,0.02012801170349121
1411,0.020119905471801758
1412,0.0201261043548584
1413,0.020121335983276367
1414,0.04023933410644531
1415,0.020133495330810547
1416,0.02012777328491211
1417,0.04028010368347168
1418,0.0402677059173584
1419,0.0402834415435791
1420,0.02015852928161621
1421,0.02012467384338379
1422,0.020144224166870117
1423,0.02018570899963379
1424,0.04024100303649902
1425,0.020120620727539062
1426,0.04023432731628418
1427,0.020135879516601562
1428,0.020138263702392578
1429,0.02012038230895996
1430,0.020133495330810547
1431,0.020135879516601562
1432,0.020120859146118164
1433,0.020120859146118164
1434,0.020162343978881836
1435,0.040313720703125
1436,0.040213823318481445
1437,0.020122528076171875
1438,0.02013254165649414
1439,0.04029560089111328
1440,0.04027366638183594
1441,0.020114898681640625
1442,0.020144939422607422
1443,0.020118236541748047
1444,0.020129919052124023
1445,0.04025554656982422
1446,0.040262460708618164
1447,0.020133495330810547
1448,0.020159482955932617
1449,0.02011871337890625
1450,0.040247440338134766
1451,0.04024243354797363
1452,0.02009272575378418
1453,0.020122766494750977
1454,0.040239810943603516
1455,0.040245771408081055
1456,0.020125865936279297
1457,0.020121097564697266
1458,0.04025411605834961
1459,0.020133256912231445
1460,0.020122289657592773
1461,0.020131349563598633
1462,0.04029035568237305
1463,0.04025697708129883
1464,0.02013111114501953
1465,0.040300846099853516
1466,0.020129680633544922
1467,0.020120620727539062
1468,0.04027414321899414
1469,0.04024195671081543
1470,0.04027366638183594
1471,0.04024863243103027
1472,0.020159482955932617
1473,0.040157318115234375
1474,0.020133018493652344
1475,0.04028916358947754
1476,0.04024076461791992
1477,0.020134449005126953
1478,0.04024982452392578
1479,0.04027748107910156
1480,0.04024243354797363
1481,0.020142078399658203
1482,0.02014899253845215
1483,0.04026198387145996
1484,0.040276527404785156
1485,0.04029035568237305
1486,0.04025721549987793
1487,0.02011871337890625
1488,0.04024052619934082
1489,0.040253400802612305
1490,0.02012157440185547
1491,0.04023146629333496
1492,0.04027676582336426
1493,0.020122051239013672
1494,0.0402984619140625
1495,0.020126819610595703
1496,0.04024457931518555
1497,0.02012348175048828
1498,0.020133018493652344
1499,0.020120859146118164
1500,0.020120859146118164
1501,0.0201261043548584
1502,0.020119905471801758
1503,0.020125865936279297
1504,0.020122528076171875
1505,0.020128726959228516
1506,0.04027962684631348
1507,0.020183563232421875
1508,0.040245771408081055
1509,0.04026317596435547
1510,0.02011871337890625
1511,0.020124197006225586
1512,0.02012181282043457
1513,0.020124435424804688
1514,0.020127534866333008
1515,0.0201570987701416
1516,0.0402531623840332
1517,0.02012157440185547
1518,0.040247201919555664
1519,0.020119667053222656
1520,0.020122289657592773
1521,0.020122766494750977
1522,0.02012038230895996
1523,0.02012014389038086
1524,0.020121097564697266
1525,0.020132780075073242
1526,0.020128965377807617
1527,0.02013230323791504
1528,0.020126819610595703
1529,0.020127296447753906
1530,0.04024672508239746
1531,0.04031729698181152
1532,0.020043611526489258
1533,0.020119190216064453
1534,0.020124197006225586
1535,0.020126819610595703
1536,0.0201265811920166
1537,0.04029107093811035
1538,0.0201265811920166
1539,0.020120620727539062
1540,0.020121097564697266
1541,0.020122766494750977
1542,0.02013087272644043
1543,0.02006816864013672
1544,0.020121097564697266
1545,0.020122289657592773
1546,0.020124197006225586
1547,0.04029250144958496
1548,0.040242910385131836
1549,0.0201263427734375
1550,0.020155668258666992
1551,0.040242671966552734
1552,0.02012014389038086
1553,0.040238142013549805
1554,0.04025077819824219
1555,0.020123004913330078
1556,0.02011895179748535
1557,0.020141124725341797
1558,0.0402989387512207
1559,0.02012324333190918
1560,0.020158052444458008
1561,0.0201263427734375
1562,0.020136356353759766
1563,0.02018880844116211
1564,0.020132064819335938
1565,0.04027438163757324
1566,0.04024314880371094
1567,0.04027581214904785
1568,0.020121097564697266
1569,0.04071784019470215
1570,0.020133495330810547
1571,0.04026484489440918
1572,0.040268898010253906
1573,0.02016162872314453
1574,0.020119428634643555
1575,0.040335893630981445
1576,0.04035305976867676
1577,0.02011847496032715
1578,0.020128488540649414
1579,0.02011847496032715
1580,0.04028749465942383
1581,0.04028725624084473
1582,0.04025387763977051
1583,0.040290117263793945
1584,0.04024505615234375
1585,0.02012491226196289
1586,0.040251970291137695
1587,0.04025125503540039
1588,0.04024171829223633
1589,0.04024767875671387
1590,0.04024958610534668
1591,0.04028177261352539
1592,0.020123004913330078
1593,0.020119667053222656
1594,0.020143985748291016
1595,0.04024910926818848
1596,0.04029107093811035
1597,0.020125150680541992
1598,0.040262699127197266
1599,0.04024100303649902
1600,0.04030275344848633
1601,0.04025101661682129
1602,0.04029703140258789
1603,0.02012801170349121
1604,0.04030251502990723
1605,0.04023480415344238
1606,0.02013373374938965
1607,0.04027533531188965
1608,0.040287017822265625
1609,0.02011871337890625
1610,0.040282249450683594
1611,0.04021930694580078
1612,0.020121097564697266
1613,0.020122289657592773
1614,0.04025125503540039
1615,0.04025673866271973
1616,0.04029369354248047
1617,0.020120859146118164
1618,0.020143985748291016
1619,0.04025888442993164
1620,0.02011871337890625
1621,0.04025411605834961
1622,0.020125865936279297
1623,0.04027915000915527
1624,0.020138263702392578
1625,0.07741045951843262
1626,0.020131349563598633
1627,0.02016758918762207
1628,0.020135164260864258
1629,0.02012014389038086
1630,0.02011871337890625
1631,0.02013111114501953
1632,0.020119428634643555
1633,0.020122289657592773
1634,0.020144939422607422
1635,0.040308475494384766
1636,0.04022669792175293
1637,0.020120620727539062
1638,0.020119667053222656
1639,0.020134449005126953
1640,0.020125389099121094
1641,0.020125865936279297
1642,0.02013111114501953
1643,0.040250301361083984
1644,0.09078621864318848
1645,0.020124197006225586
1646,0.020121335983276367
1647,0.020144224166870117
1648,0.040329933166503906
1649,0.020122051239013672
1650,0.040280818939208984
1651,0.040248870849609375
1652,0.04026222229003906
1653,0.040146589279174805
1654,0.040273427963256836
1655,0.02012491226196289
1656,0.02012181282043457
1657,0.02013850212097168
1658,0.04026174545288086
1659,0.040236711502075195
1660,0.020129680633544922
1661,0.020118236541748047
1662,0.02015829086303711
1663,0.09284758567810059
1664,0.04024028778076172
1665,0.040239572525024414
1666,0.0402524471282959
1667,0.040253639221191406
1668,0.04027915000915527
1669,0.04023885726928711
1670,0.04025387763977051
1671,0.04026198387145996
1672,0.040271759033203125
1673,0.040242910385131836
1674,0.0402836799621582
1675,0.020119428634643555
1676,0.020119667053222656
1677,0.040239810943603516
1678,0.02017974853515625
1679,0.02013254165649414
1680,0.020126819610595703
1681,0.02016425132751465
1682,0.02012038230895996
1683,0.020124435424804688
1684,0.02012467384338379
1685,0.04027843475341797
1686,0.0402677059173584
1687,0.040245771408081055
1688,0.02013421058654785
1689,0.04027605056762695
1690,0.020117998123168945
1691,0.07770538330078125
1692,0.020112276077270508
1693,0.02012324333190918
1694,0.02013683319091797
1695,0.040250301361083984
1696,0.020229578018188477
1697,0.020128488540649414
1698,0.020061016082763672
1699,0.020155906677246094
1700,0.020085811614990234
1701,0.020146846771240234
1702,0.04024386405944824
1703,0.020121335983276367
1704,0.020125865936279297
1705,0.040313720703125
1706,0.04029393196105957
1707,0.04024505615234375
1708,0.040296316146850586
1709,0.040236711502075195
1710,0.07678914070129395
1711,0.04027509689331055
1712,0.020119190216064453
1713,0.040279388427734375
1714,0.020116806030273438
1715,0.02013397216796875
1716,0.020119428634643555
1717,0.020133018493652344
1718,0.020122051239013672
1719,0.04024529457092285
1720,0.02013373374938965
1721,0.020148277282714844
1722,0.020117521286010742
1723,0.020205974578857422
1724,0.040271759033203125
1725,0.040312767028808594
1726,0.07726597785949707
1727,0.040303945541381836
1728,0.020175933837890625
1729,0.0785064697265625
1730,0.040236711502075195
1731,0.02012157440185547
1732,0.04024314880371094
1733,0.040287017822265625
1734,0.04024529457092285
1735,0.02012467384338379
1736,0.02019357681274414
1737,0.020124197006225586
1738,0.020120859146118164
1739,0.04025673866271973
1740,0.020122528076171875
1741,0.02012348175048828
1742,0.02014636993408203
1743,0.04026985168457031
1744,0.020120620727539062
1745,0.02013850212097168
1746,0.020124197006225586
1747,0.04024076461791992
1748,0.02013111114501953
1749,0.02012157440185547
1750,0.040287017822265625
1751,0.09877228736877441
1752,0.04026174545288086
1753,0.0402531623840332
1754,0.04026007652282715
1755,0.020141124725341797
1756,0.04031109809875488
1757,0.040276527404785156
1758,0.020165443420410156
1759,0.04031538963317871
1760,0.020117521286010742
1761,0.07972049713134766
1762,0.020138263702392578
1763,0.020148038864135742
1764,0.05650687217712402
1765,0.020159482955932617
1766,0.020122289657592773
1767,0.07772231101989746
1768,0.020161151885986328
1769,0.02013421058654785
1770,0.020130634307861328
1771,0.04025411605834961
1772,0.07947802543640137
1773,0.040252685546875
1774,0.020123004913330078
1775,0.020118236541748047
1776,0.0201265811920166
1777,0.04032635688781738
1778,0.04027986526489258
1779,0.04024982452392578
1780,0.020145177841186523
1781,0.020128488540649414
1782,0.02014780044555664
1783,0.02012467384338379
1784,0.020130157470703125
1785,0.0402834415435791
1786,0.0885155200958252
1787,0.020128250122070312
1788,0.0402829647064209
1789,0.0402371883392334
1790,0.04029393196105957
1791,0.07994699478149414
1792,0.04032182693481445
1793,0.04033327102661133
1794,0.04024839401245117
1795,0.04027199745178223
1796,0.020127534866333008
1797,0.040279388427734375
1798,0.020061731338500977
1799,0.07732486724853516
1800,0.02015376091003418
1801,0.04023909568786621
1802,0.07811403274536133
1803,0.02013254165649414
1804,0.04029345512390137
1805,0.040317535400390625
1806,0.020119428634643555
1807,0.040184736251831055
1808,0.020121335983276367
1809,0.04029083251953125
1810,0.02014327049255371
1811,0.02011275291442871
1812,0.020124197006225586
1813,0.020179033279418945
1814,0.020123958587646484
1815,0.02012324333190918
1816,0.02011847496032715
1817,0.04024529457092285
1818,0.0659337043762207
1819,0.020122766494750977
1820,0.020120620727539062
1821,0.07011818885803223
1822,0.040201663970947266
1823,0.04025149345397949
1824,0.0402827262878418
1825,0.04025101661682129
1826,0.04025912284851074
1827,0.0201566219329834
1828,0.040242910385131836
1829,0.040253400802612305
1830,0.04024696350097656
1831,0.020130634307861328
1832,0.020185470581054688
1833,0.040233612060546875
1834,0.04026293754577637
1835,0.02013707160949707
1836,0.04023408889770508
1837,0.08969449996948242
1838,0.020122289657592773
1839,0.020122766494750977
1840,0.07844376564025879
1841,0.0403590202331543
1842,0.040246009826660156
1843,0.04023909568786621
1844,0.0402827262878418
1845,0.04025101661682129
1846,0.02015519142150879
1847,0.0403447151184082
1848,0.04030132293701172
1849,0.0402529239654541
1850,0.020123958587646484
1851,0.0402674674987793
1852,0.0402834415435791
1853,0.02013087272644043
1854,0.04025721549987793
1855,0.02014923095703125
1856,0.040250539779663086
1857,0.04029488563537598
1858,0.020124197006225586
1859,0.04028606414794922
1860,0.04025697708129883
1861,0.04025578498840332
1862,0.020128965377807617
1863,0.06840300559997559
1864,0.02015233039855957
1865,0.02012467384338379
1866,0.04027533531188965
1867,0.08492755889892578
1868,0.02011895179748535
1869,0.020163297653198242
1870,0.040242671966552734
1871,0.0402524471282959
1872,0.04027962684631348
1873,0.020154237747192383
1874,0.0402679443359375
1875,0.05812430381774902
1876,0.020160675048828125
1877,0.020129680633544922
1878,0.020125389099121094
1879,0.02012491226196289
1880,0.02012181282043457
1881,0.020136117935180664
1882,0.04029083251953125
1883,0.020146608352661133
1884,0.040250301361083984
1885,0.020135879516601562
1886,0.020165205001831055
1887,0.020119190216064453
1888,0.020123958587646484
1889,0.04022550582885742
1890,0.02011895179748535
1891,0.020125389099121094
1892,0.040192365646362305
1893,0.04028773307800293
1894,0.05790376663208008
1895,0.04025149345397949
1896,0.04029226303100586
1897,0.040241241455078125
1898,0.04025721549987793
1899,0.02012348175048828
1900,0.040253639221191406
1901,0.04025149345397949
1902,0.04027152061462402
1903,0.020114660263061523
1904,0.04030132293701172
1905,0.020125865936279297
1906,0.04025411605834961
1907,0.020120859146118164
1908,0.04025745391845703
1909,0.04026150703430176
1910,0.08549666404724121
1911,0.020173311233520508
1912,0.04027748107910156
1913,0.0902090072631836
1914,0.040378570556640625
1915,0.020134687423706055
1916,0.04026222229003906
1917,0.04030036926269531
1918,0.04024076461791992
1919,0.040266990661621094
1920,0.04024147987365723
1921,0.04023933410644531
1922,0.04024696350097656
1923,0.04028058052062988
1924,0.040248870849609375
1925,0.0402677059173584
1926,0.07931089401245117
1927,0.04025721549987793
1928,0.04024791717529297
1929,0.09060382843017578
1930,0.020188570022583008
1931,0.09198188781738281
1932,0.04024934768676758
1933,0.07861757278442383
1934,0.040245771408081055
1935,0.02012014389038086
1936,0.04024195671081543
1937,0.02014470100402832
1938,0.02012777328491211
1939,0.020136594772338867
1940,0.040241241455078125
1941,0.04030299186706543
1942,0.020117521286010742
1943,0.04023408889770508
1944,0.02012467384338379
1945,0.02012491226196289
1946,0.08332943916320801
1947,0.04028201103210449
1948,0.0995781421661377
1949,0.04024171829223633
1950,0.04023933410644531
1951,0.020122528076171875
1952,0.020129680633544922
1953,0.04032087326049805
1954,0.04025626182556152
1955,0.04024457931518555
1956,0.02015542984008789
1957,0.020163774490356445
1958,0.020123958587646484
1959,0.020120859146118164
1960,0.020146846771240234
1961,0.0402677059173584
1962,0.020119667053222656
1963,0.04024529457092285
1964,0.04028129577636719
1965,0.04030108451843262
1966,0.040213584899902344
1967,0.06620621681213379
1968,0.04023623466491699
1969,0.0913538932800293
1970,0.0201265811920166
1971,0.04028964042663574
1972,0.02012467384338379
1973,0.04024553298950195
1974,0.02016305923461914
1975,0.020124197006225586
1976,0.04024910926818848
1977,0.02013111114501953
1978,0.02012491226196289
1979,0.020128726959228516
1980,0.020117521286010742
1981,0.02012014389038086
1982,0.020141124725341797
1983,0.020119190216064453
1984,0.040320396423339844
1985,0.0402524471282959
1986,0.07079529762268066
1987,0.020130157470703125
1988,0.0712130069732666
1989,0.020058393478393555
1990,0.02012491226196289
1991,0.06661558151245117
1992,0.0201265811920166
1993,0.040268898010253906
1994,0.0201413631439209
1995,0.0201265811920166
1996,0.020186424255371094
1997,0.020128488540649414
1998,0.07035374641418457
1999,0.020172834396362305
2000,0.02012467384338379
2001,0.04025125503540039
2002,0.020180225372314453
2003,0.020121097564697266
2004,0.02019476890563965
2005,0.07741332054138184
2006,0.020380258560180664
2007,0.020118236541748047
2008,0.040293216705322266
2009,0.062238454818725586
2010,0.04026961326599121
2011,0.02015519142150879
2012,0.020135164260864258
2013,0.02011871337890625
2014,0.02011871337890625
2015,0.020079612731933594
2016,0.020119190216064453
2017,0.07139706611633301
2018,0.02012157440185547
2019,0.02013087272644043
2020,0.04028129577636719
2021,0.020129919052124023
2022,0.020117998123168945
2023,0.04026436805725098
2024,0.020076513290405273
2025,0.02012324333190918
2026,0.02003026008605957
2027,0.0201261043548584
2028,0.020125389099121094
2029,0.08690094947814941
2030,0.02012324333190918
2031,0.020123004913330078
2032,0.020130395889282227
2033,0.020120620727539062
2034,0.020125150680541992
2035,0.02011871337890625
2036,0.07563138008117676
2037,0.02012181282043457
2038,0.02011871337890625
2039,0.020263671875
2040,0.040262699127197266
2041,0.08672189712524414
2042,0.020123720169067383
2043,0.020122766494750977
2044,0.020058155059814453
2045,0.020123720169067383
2046,0.02011847496032715
2047,0.020142316818237305
2048,0.05575680732727051
2049,0.08402442932128906
2050,0.02014636993408203
2051,0.07117938995361328
2052,0.04024767875671387
2053,0.07982110977172852
2054,0.020126819610595703
2055,0.020160675048828125
2056,0.02011895179748535
2057,0.02014923095703125
2058,0.020130395889282227
2059,0.04021596908569336
2060,0.02012014389038086
2061,0.020128488540649414
2062,0.02003931999206543
2063,0.020123720169067383
2064,0.040285348892211914
2065,0.02013564109802246
2066,0.06867361068725586
2067,0.04137277603149414
2068,0.07000207901000977
2069,0.020126819610595703
2070,0.020126819610595703
2071,0.020229816436767578
2072,0.0200955867767334
2073,0.020153522491455078
2074,0.020124435424804688
2075,0.020135879516601562
2076,0.04030108451843262
2077,0.04024648666381836
2078,0.0402531623840332
2079,0.06576299667358398
2080,0.020125627517700195
2081,0.020126819610595703
2082,0.020128965377807617
2083,0.04027199745178223
2084,0.020135164260864258
2085,0.020130395889282227
2086,0.07735800743103027
2087,0.02012944221496582
2088,0.0201263427734375
2089,0.0201263427734375
2090,0.020119905471801758
2091,0.020194530487060547
2092,0.020174026489257812
2093,0.020130634307861328
2094,0.020121097564697266
2095,0.020119905471801758
2096,0.02013373374938965
2097,0.020116329193115234
2098,0.06503725051879883
2099,0.020122289657592773
2100,0.02011704444885254
2101,0.020218849182128906
2102,0.020140886306762695
2103,0.020123004913330078
2104,0.020184040069580078
2105,0.07019829750061035
2106,0.02012944221496582
2107,0.02014613151550293
2108,0.020056962966918945
2109,0.020120620727539062
2110,0.020123004913330078
2111,0.0201261043548584
2112,0.020124197006225586
2113,0.020119190216064453
2114,0.020161151885986328
2115,0.020122289657592773
2116,0.02015066146850586
2117,0.020119190216064453
2118,0.020162343978881836
2119,0.020125627517700195
2120,0.020141124725341797
2121,0.02012491226196289
2122,0.02011895179748535
2123,0.04031682014465332
2124,0.04028940200805664
2125,0.07096409797668457
2126,0.02012181282043457
2127,0.0712890625
2128,0.020121097564697266
2129,0.02012038230895996
2130,0.04020857810974121
2131,0.020176410675048828
2132,0.04027891159057617
2133,0.04025006294250488
2134,0.02012944221496582
2135,0.02015376091003418
2136,0.020142555236816406
2137,0.020124197006225586
2138,0.04025435447692871
2139,0.020132064819335938
2140,0.040248870849609375
2141,0.040265560150146484
2142,0.09093403816223145
2143,0.020120859146118164
2144,0.07129716873168945
2145,0.04033255577087402
2146,0.07980132102966309
2147,0.02012944221496582
2148,0.02013111114501953
2149,0.02013230323791504
2150,0.020122766494750977
2151,0.020122289657592773
2152,0.040346622467041016
2153,0.04026389122009277
2154,0.02013421058654785
2155,0.020051002502441406
2156,0.040329933166503906
2157,0.020133495330810547
2158,0.02014017105102539
2159,0.02012014389038086
2160,0.040242910385131836
2161,0.020134687423706055
2162,0.020157337188720703
2163,0.07094120979309082
2164,0.020174503326416016
2165,0.0712745189666748
2166,0.020131349563598633
2167,0.0710134506225586
2168,0.04037332534790039
2169,0.020123004913330078
2170,0.07503318786621094
2171,0.02012038230895996
2172,0.04025554656982422
2173,0.020124435424804688
2174,0.07523465156555176
2175,0.020128250122070312
2176,0.0402674674987793
2177,0.020127534866333008
2178,0.07496881484985352
2179,0.020159006118774414
2180,0.020131587982177734
2181,0.04029512405395508
2182,0.07530450820922852
2183,0.04025006294250488
2184,0.020137310028076172
2185,0.020160436630249023
2186,0.07133626937866211
2187,0.020123720169067383
2188,0.02013230323791504
2189,0.020117759704589844
2190,0.020123720169067383
2191,0.020123958587646484
2192,0.02013993263244629
2193,0.08217549324035645
2194,0.04028677940368652
2195,0.040264129638671875
2196,0.02012920379638672
2197,0.02012157440185547
2198,0.020122289657592773
2199,0.04028630256652832
2200,0.02016901969909668
2201,0.0867757797241211
2202,0.02012777328491211
2203,0.040247201919555664
2204,0.04030466079711914
2205,0.07690215110778809
2206,0.020121335983276367
2207,0.040281057357788086
2208,0.08370685577392578
2209,0.020154953002929688
2210,0.02012181282043457
2211,0.04026627540588379
2212,0.04026079177856445
2213,0.06710004806518555
2214,0.020120859146118164
2215,0.020160436630249023
2216,0.07886934280395508
2217,0.020116567611694336
2218,0.020130634307861328
2219,0.040252685546875
2220,0.02013874053955078
2221,0.0793609619140625
2222,0.0201263427734375
2223,0.040292978286743164
2224,0.05916738510131836
2225,0.020123004913330078
2226,0.0907738208770752
2227,0.04025411605834961
2228,0.0201263427734375
2229,0.09607887268066406
2230,0.04029035568237305
2231,0.040283203125
2232,0.08121967315673828
2233,0.04024362564086914
2234,0.020128726959228516
2235,0.020163536071777344
2236,0.07467842102050781
2237,0.020128726959228516
2238,0.020128250122070312
2239,0.02018141746520996
2240,0.07448506355285645
2241,0.04024839401245117
2242,0.020168304443359375
2243,0.020130157470703125
2244,0.020121335983276367
2245,0.040265560150146484
2246,0.09938168525695801
2247,0.040233612060546875
2248,0.02012801170349121
2249,0.020119667053222656
2250,0.020119905471801758
2251,0.06365275382995605
2252,0.04027581214904785
2253,0.02015972137451172
2254,0.07895088195800781
2255,0.0201263427734375
2256,0.02015852928161621
2257,0.020132064819335938
2258,0.02066206932067871
2259,0.058626651763916016
2260,0.040238142013549805
2261,0.04025721549987793
2262,0.07863640785217285
2263,0.0402827262878418
2264,0.04025149345397949
2265,0.040265798568725586
2266,0.040255069732666016
2267,0.075439453125
2268,0.02015972137451172
2269,0.04024529457092285
2270,0.02017974853515625
2271,0.06772041320800781
2272,0.04023480415344238
2273,0.04024386405944824
2274,0.020127058029174805
2275,0.07371258735656738
2276,0.020130634307861328
2277,0.02012920379638672
2278,0.0825965404510498
2279,0.02013850212097168
2280,0.0201265811920166
2281,0.020128726959228516
2282,0.02013993263244629
2283,0.020137786865234375
2284,0.020119905471801758
2285,0.02015995979309082
2286,0.020124435424804688
2287,0.020263195037841797
2288,0.020153284072875977
2289,0.07855010032653809
2290,0.02012181282043457
2291,0.02012038230895996
2292,0.020130157470703125
2293,0.040242910385131836
2294,0.04027986526489258
2295,0.040247440338134766
2296,0.02012324333190918
2297,0.0780177116394043
2298,0.02013421058654785
2299,0.02017068862915039
2300,0.020132780075073242
2301,0.02011704444885254
2302,0.020119905471801758
2303,0.02016305923461914
2304,0.020120859146118164
2305,0.06633853912353516
2306,0.020054340362548828
2307,0.02012801170349121
2308,0.07916831970214844
2309,0.04032778739929199
2310,0.020182132720947266
2311,0.0201265811920166
2312,0.04024624824523926
2313,0.04024863243103027
2314,0.040246009826660156
2315,0.02014303207397461
2316,0.07667827606201172
2317,0.04027080535888672
2318,0.02011871337890625
2319,0.04040241241455078
2320,0.02011895179748535
2321,0.020136356353759766
2322,0.02012038230895996
2323,0.020148038864135742
2324,0.09100103378295898
2325,0.020130634307861328
2326,0.040312767028808594
2327,0.02013087272644043
2328,0.0201261043548584
2329,0.0402376651763916
2330,0.020127058029174805
2331,0.020123004913330078
2332,0.07142829895019531
2333,0.040244102478027344
2334,0.020125627517700195
2335,0.0861666202545166
2336,0.020118236541748047
2337,0.020175457000732422
2338,0.0403599739074707
2339,0.020125150680541992
2340,0.08570265769958496
2341,0.04024171829223633
2342,0.04025578498840332
2343,0.10622429847717285
2344,0.04028654098510742
2345,0.02012491226196289
2346,0.04024362564086914
2347,0.02011871337890625
2348,0.020138978958129883
2349,0.040257930755615234
2350,0.04028511047363281
2351,0.020122289657592773
2352,0.020124197006225586
2353,0.020160198211669922
2354,0.07002592086791992
2355,0.04029965400695801
2356,0.04023027420043945
2357,0.04029345512390137
2358,0.04024958610534668
2359,0.020130395889282227
2360,0.04030442237854004
2361,0.020148515701293945
2362,0.09815359115600586
2363,0.020122528076171875
2364,0.020125627517700195
2365,0.02012181282043457
2366,0.02011871337890625
2367,0.04026055335998535
2368,0.0765388011932373
2369,0.020124435424804688
2370,0.020119905471801758
2371,0.059557199478149414
2372,0.04027128219604492
2373,0.04024958610534668
2374,0.020125150680541992
2375,0.08217644691467285
2376,0.020162343978881836
2377,0.040280818939208984
2378,0.04024195671081543
2379,0.09491086006164551
2380,0.04026508331298828
2381,0.04026007652282715
2382,0.04026508331298828
2383,0.09508252143859863
2384,0.02012038230895996
2385,0.04025101661682129
2386,0.02012348175048828
2387,0.08297443389892578
2388,0.040253639221191406
2389,0.04026484489440918
2390,0.020165205001831055
2391,0.07441425323486328
2392,0.04024839401245117
2393,0.04027128219604492
2394,0.04024362564086914
2395,0.07244133949279785
2396,0.04023456573486328
2397,0.04030561447143555
2398,0.0819711685180664
2399,0.09585022926330566
2400,0.040254831314086914
2401,0.04026317596435547
2402,0.04025554656982422
2403,0.07378578186035156
2404,0.020124435424804688
2405,0.020130395889282227
2406,0.0814826488494873
2407,0.020121097564697266
2408,0.020121335983276367
2409,0.020119190216064453
2410,0.10753011703491211
2411,0.040259599685668945
2412,0.0402073860168457
2413,0.020142078399658203
2414,0.0664670467376709
