,mapOptization
240,0.12399999797344208
241,0.12999999523162842
242,0.13500000536441803
243,0.14499999582767487
244,0.14499999582767487
245,0.14900000393390656
246,0.1550000011920929
247,0.1599999964237213
248,0.16599999368190765
249,0.17100000381469727
250,0.17499999701976776
251,0.17900000512599945
252,0.18400000035762787
253,0.1889999955892563
254,0.19499999284744263
255,0.19900000095367432
256,0.20399999618530273
257,0.20900000631809235
258,0.21400000154972076
259,0.21899999678134918
260,0.22499999403953552
261,0.23000000417232513
262,0.23499999940395355
263,0.23999999463558197
264,0.24500000476837158
265,0.24899999797344208
266,0.2549999952316284
267,0.2590000033378601
268,0.2639999985694885
269,0.2750000059604645
270,0.2750000059604645
271,0.27900001406669617
272,0.2849999964237213
273,0.29100000858306885
274,0.2939999997615814
275,0.30000001192092896
276,0.3050000071525574
277,0.3089999854564667
278,0.3149999976158142
279,0.3199999928474426
280,0.3240000009536743
281,0.33000001311302185
282,0.33399999141693115
283,0.33899998664855957
284,0.3449999988079071
285,0.3490000069141388
286,0.3540000021457672
287,0.36000001430511475
288,0.36399999260902405
289,0.3709999918937683
290,0.375
291,0.3797107934951782
292,0.3840000033378601
293,0.38999998569488525
294,0.020999999716877937
295,0.020999999716877937
296,0.027000000700354576
297,0.03200000151991844
298,0.03700000047683716
299,0.04100000113248825
300,0.04699999839067459
301,0.052000001072883606
302,0.0560000017285347
303,0.06199999898672104
304,0.06700000166893005
305,0.07699999958276749
306,0.07699999958276749
307,0.08399999886751175
308,0.08799999952316284
309,0.09200000017881393
310,0.09600000083446503
311,0.10199999809265137
312,0.1080000028014183
313,0.11100000143051147
314,0.11599999666213989
315,0.12200000137090683
316,0.12616363167762756
317,0.13099999725818634
318,0.13699999451637268
319,0.14100000262260437
320,0.1459999978542328
321,0.15199999511241913
322,0.15600000321865082
323,0.16500000655651093
324,0.23399999737739563
325,0.23399999737739563
326,0.23899999260902405
327,0.24400000274181366
328,0.25200000405311584
329,0.2549999952316284
330,0.25999999046325684
331,0.2639999985694885
332,0.27000001072883606
333,0.2770000100135803
334,0.28200000524520874
335,0.28700000047683716
336,0.28999999165534973
337,0.29403746128082275
338,0.30000001192092896
339,0.3050000071525574
340,0.3089999854564667
341,0.3160000145435333
342,0.32100000977516174
343,0.3240000009536743
344,0.3310000002384186
345,0.33899998664855957
346,0.33899998664855957
347,0.34599998593330383
348,0.3490000069141388
349,0.39500001072883606
350,0.39500001072883606
351,0.4129999876022339
352,0.4129999876022339
353,0.4189999997615814
354,0.4230000078678131
355,0.42800000309944153
356,0.4339999854564667
357,0.43799999356269836
358,0.4429999887943268
359,0.0560000017285347
360,0.0560000017285347
361,0.06300000101327896
362,0.06714191287755966
363,0.07100000232458115
364,0.07599999755620956
365,0.0820000022649765
366,0.0860000029206276
367,0.09099999815225601
368,0.09700000286102295
369,0.10100000351667404
370,0.10599999874830246
371,0.11800000071525574
372,0.11800000071525574
373,0.12200000137090683
374,0.12700000405311584
375,0.13199999928474426
376,0.13699999451637268
377,0.14300000667572021
378,0.1469999998807907
379,0.1509999930858612
380,0.15700000524520874
381,0.16200000047683716
382,0.16599999368190765
383,0.17100000381469727
384,0.1770000010728836
385,0.1809999942779541
386,0.18700000643730164
387,0.20800000429153442
388,0.20800000429153442
389,0.2240000069141388
390,0.2240000069141388
391,0.23000000417232513
392,0.23399999737739563
393,0.23899999260902405
394,0.24500000476837158
395,0.24899999797344208
396,0.2549999952316284
397,0.25999999046325684
398,0.2639999985694885
399,0.26899999380111694
400,0.2759999930858612
401,0.2800000011920929
402,0.2840000092983246
403,0.289000004529953
404,0.29600000381469727
405,0.29899999499320984
406,0.3050000071525574
407,0.3100000023841858
408,0.3140000104904175
409,0.3199999928474426
410,0.32499998807907104
411,0.3310000002384186
412,0.33399999141693115
413,0.3400000035762787
414,0.3440000116825104
415,0.01899999938905239
416,0.01899999938905239
417,0.024000000208616257
418,0.029999999329447746
419,0.0430000014603138
420,0.0430000014603138
421,0.04600000008940697
422,0.05000000074505806
423,0.05400000140070915
424,0.05999999865889549
425,0.06499999761581421
426,0.0689999982714653
427,0.07599999755620956
428,0.07999999821186066
429,0.08799999952316284
430,0.09099999815225601
431,0.0949999988079071
432,0.0989999994635582
433,0.10499999672174454
434,0.11100000143051147
435,0.11451621353626251
436,0.11999999731779099
437,0.125
438,0.1289999932050705
439,0.13500000536441803
440,0.1420000046491623
441,0.14399999380111694
442,0.15000000596046448
443,0.1550000011920929
444,0.1589999943971634
445,0.164000004529953
446,0.16899999976158142
447,0.17499999701976776
448,0.18000000715255737
449,0.18400000035762787
450,0.1949828714132309
451,0.1949828714132309
452,0.20000000298023224
453,0.20399999618530273
454,0.210999995470047
455,0.2151688188314438
456,0.21899999678134918
457,0.2240000069141388
458,0.23000000417232513
459,0.23499999940395355
460,0.2409999966621399
461,0.24500000476837158
462,0.24899999797344208
463,0.2552950084209442
464,0.25999999046325684
465,0.2639999985694885
466,0.27000001072883606
467,0.2750000059604645
468,0.27900001406669617
469,0.28600001335144043
470,0.28999999165534973
471,0.2939999997615814
472,0.29899999499320984
473,0.30399999022483826
474,0.3089999854564667
475,0.31577345728874207
476,0.3199999928474426
477,0.3240000009536743
478,0.33000001311302185
479,0.33399999141693115
480,0.3610000014305115
481,0.3610000014305115
482,0.37599998712539673
483,0.37599998712539673
484,0.38199999928474426
485,0.032999999821186066
486,0.032999999821186066
487,0.03799999877810478
488,0.04399999976158142
489,0.04800000041723251
490,0.054999999701976776
491,0.05900000035762787
492,0.06300000101327896
493,0.07100000232458115
494,0.07400000095367432
495,0.07800000160932541
496,0.08399999886751175
497,0.08900000154972076
498,0.09300000220537186
499,0.0989999994635582
500,0.10499999672174454
501,0.1080000028014183
502,0.11400000005960464
503,0.11900000274181366
504,0.12300000339746475
505,0.1289999932050705
506,0.1340000033378601
507,0.1379999965429306
508,0.14300000667572021
509,0.14900000393390656
510,0.15299999713897705
511,0.1589999943971634
512,0.164000004529953
513,0.1679999977350235
514,0.17399999499320984
515,0.17800000309944153
516,0.18299999833106995
517,0.1889999955892563
518,0.19499999284744263
519,0.20600000023841858
520,0.20600000023841858
521,0.20900000631809235
522,0.2150000035762787
523,0.21899999678134918
524,0.22300000488758087
525,0.2280000001192093
526,0.23499999940395355
527,0.23800000548362732
528,0.24400000274181366
529,0.24899999797344208
530,0.2529999911785126
531,0.257999986410141
532,0.2639999985694885
533,0.2680000066757202
534,0.2759999930858612
535,0.28299999237060547
536,0.28299999237060547
537,0.29100000858306885
538,0.29499998688697815
539,0.2980000078678131
540,0.3050000071525574
541,0.3089999854564667
542,0.31299999356269836
543,0.3190000057220459
544,0.3240000009536743
545,0.3284836709499359
546,0.33500000834465027
547,0.34200000762939453
548,0.34299999475479126
549,0.3479999899864197
550,0.3540000021457672
551,0.3580000102519989
552,0.36399999260902405
553,0.3687208294868469
554,0.37299999594688416
555,0.3790000081062317
556,0.382999986410141
557,0.3880000114440918
558,0.019999999552965164
559,0.019999999552965164
560,0.02500000037252903
561,0.03200000151991844
562,0.035999998450279236
563,0.03999999910593033
564,0.04600000008940697
565,0.050999999046325684
566,0.05700000002980232
567,0.06300000101327896
568,0.06599999964237213
569,0.07000000029802322
570,0.07699999958276749
571,0.07999999821186066
572,0.0860000029206276
573,0.09000000357627869
574,0.09600000083446503
575,0.10000000149011612
576,0.10499999672174454
577,0.11299999803304672
578,0.11500000208616257
579,0.12200000137090683
580,0.12600000202655792
581,0.13099999725818634
582,0.13500000536441803
583,0.14100000262260437
584,0.14499999582767487
585,0.1509999930858612
586,0.15600000321865082
587,0.1599999964237213
588,0.16500000655651093
589,0.17399999499320984
590,0.17599999904632568
591,0.18000000715255737
592,0.18700000643730164
593,0.19200000166893005
594,0.19599999487400055
595,0.20000000298023224
596,0.20600000023841858
597,0.210999995470047
598,0.2160000056028366
599,0.22100000083446503
600,0.22699999809265137
601,0.23100000619888306
602,0.23523235321044922
603,0.2409999966621399
604,0.24699999392032623
605,0.25
606,0.257999986410141
607,0.2619999945163727
608,0.26499998569488525
609,0.2720000147819519
610,0.2759999930858612
611,0.2800000011920929
612,0.28600001335144043
613,0.29100000858306885
614,0.29499998688697815
615,0.3009999990463257
616,0.3059999942779541
617,0.31200000643730164
618,0.31558212637901306
619,0.32100000977516174
620,0.32499998807907104
621,0.3310000002384186
622,0.335999995470047
623,0.3400000035762787
624,0.34599998593330383
625,0.35100001096725464
626,0.3558094799518585
627,0.3630000054836273
628,0.36500000953674316
629,0.3700000047683716
630,0.375
631,0.38100001215934753
632,0.38499999046325684
633,0.38999998569488525
634,0.39500001072883606
635,0.4009999930858612
636,0.4050000011920929
637,0.028999999165534973
638,0.028999999165534973
639,0.03400000184774399
640,0.04447184503078461
641,0.04447184503078461
642,0.04899999871850014
643,0.054999999701976776
644,0.05999999865889549
645,0.06458490341901779
646,0.07000000029802322
647,0.07400000095367432
648,0.07900000363588333
649,0.08399999886751175
650,0.09099999815225601
651,0.09600000083446503
652,0.10000000149011612
653,0.10499999672174454
654,0.10999999940395355
655,0.11500000208616257
656,0.11999999731779099
657,0.12399999797344208
658,0.13099999725818634
659,0.1340000033378601
660,0.14000000059604645
661,0.14510953426361084
662,0.14900000393390656
663,0.15399999916553497
664,0.1599999964237213
665,0.164000004529953
666,0.17000000178813934
667,0.17499999701976776
668,0.17900000512599945
669,0.18400000035762787
670,0.19200000166893005
671,0.19900000095367432
672,0.19900000095367432
673,0.20399999618530273
674,0.20900000631809235
675,0.2150000035762787
676,0.21899999678134918
677,0.22584268450737
678,0.23100000619888306
679,0.23600000143051147
680,0.2409999966621399
681,0.24500000476837158
682,0.24899999797344208
683,0.2540000081062317
684,0.25999999046325684
685,0.26499998569488525
686,0.27000001072883606
687,0.2750000059604645
688,0.27900001406669617
689,0.2849999964237213
690,0.28999999165534973
691,0.2939999997615814
692,0.3009999990463257
693,0.3050000071525574
694,0.3089999854564667
695,0.3160000145435333
696,0.3199999928474426
697,0.3240000009536743
698,0.33000001311302185
699,0.33500000834465027
700,0.33899998664855957
701,0.3449999988079071
702,0.3499999940395355
703,0.3540000021457672
704,0.36000001430511475
705,0.36500000953674316
706,0.36899998784065247
707,0.375
708,0.05299999937415123
709,0.05299999937415123
710,0.057999998331069946
711,0.06499999761581421
712,0.0729999989271164
713,0.0729999989271164
714,0.07900000363588333
715,0.08500000089406967
716,0.09000000357627869
717,0.09300000220537186
718,0.09799999743700027
719,0.10400000214576721
720,0.1080000028014183
721,0.11400000005960464
722,0.11900000274181366
723,0.12300000339746475
724,0.12800000607967377
725,0.1340000033378601
726,0.1379999965429306
727,0.14300000667572021
728,0.14900000393390656
729,0.15299999713897705
730,0.15800000727176666
731,0.164000004529953
732,0.1679999977350235
733,0.17299999296665192
734,0.17900000512599945
735,0.18299999833106995
736,0.18799999356269836
737,0.1940000057220459
738,0.1979999989271164
739,0.2029999941587448
740,0.20800000429153442
741,0.21299999952316284
742,0.21899999678134918
743,0.22300000488758087
744,0.2290000021457672
745,0.23399999737739563
746,0.23800000548362732
747,0.24400000274181366
748,0.24799999594688416
749,0.2529999911785126
750,0.2590000033378601
751,0.2630000114440918
752,0.2720000147819519
753,0.27399998903274536
754,0.27799999713897705
755,0.28299999237060547
756,0.289000004529953
757,0.2930000126361847
758,0.2980000078678131
759,0.30399999022483826
760,0.3089999854564667
761,0.31299999356269836
762,0.3190000057220459
763,0.3230000138282776
764,0.328000009059906
765,0.33399999141693115
766,0.33799999952316284
767,0.3449999988079071
768,0.3490000069141388
769,0.3529999852180481
770,0.36000001430511475
771,0.36500000953674316
772,0.36851823329925537
773,0.375
774,0.3779999911785126
775,0.382999986410141
776,0.3880000114440918
777,0.39500001072883606
778,0.39800000190734863
779,0.03200000151991844
780,0.03200000151991844
781,0.039000000804662704
782,0.041999999433755875
783,0.04899999871850014
784,0.05299999937415123
785,0.05700000002980232
786,0.06415018439292908
787,0.06800000369548798
788,0.07199999690055847
789,0.07699999958276749
790,0.08299999684095383
791,0.08699999749660492
792,0.09300000220537186
793,0.09799999743700027
794,0.10899999737739563
795,0.10899999737739563
796,0.11299999803304672
797,0.11699999868869781
798,0.12300000339746475
799,0.12812656164169312
800,0.13199999928474426
801,0.13699999451637268
802,0.14300000667572021
803,0.14800000190734863
804,0.15199999511241913
805,0.15800000727176666
806,0.16200000047683716
807,0.16899999976158142
808,0.17299999296665192
809,0.1770000010728836
810,0.1850000023841858
811,0.18849094212055206
812,0.19300000369548798
813,0.2029999941587448
814,0.2029999941587448
815,0.2070000022649765
816,0.21400000154972076
817,0.21799999475479126
818,0.22300000488758087
819,0.22699999809265137
820,0.2329999953508377
821,0.2370000034570694
822,0.24199999868869781
823,0.24882930517196655
824,0.2529999911785126
825,0.25699999928474426
826,0.2630000114440918
827,0.2669999897480011
828,0.27300000190734863
829,0.27799999713897705
830,0.2849999964237213
831,0.28700000047683716
832,0.2930000126361847
833,0.30000001192092896
834,0.3019999861717224
835,0.30799999833106995
836,0.31299999356269836
837,0.31700000166893005
838,0.3230000138282776
839,0.32899999618530273
840,0.3319999873638153
841,0.33799999952316284
842,0.34299999475479126
843,0.34700000286102295
844,0.3529999852180481
845,0.3619999885559082
846,0.3619999885559082
847,0.367000013589859
848,0.37299999594688416
849,0.37700000405311584
850,0.38199999928474426
851,0.3880000114440918
852,0.3930000066757202
853,0.40299999713897705
854,0.40299999713897705
855,0.40799999237060547
856,0.023000000044703484
857,0.023000000044703484
858,0.02800000086426735
859,0.032999999821186066
860,0.039000000804662704
861,0.0430000014603138
862,0.04800000041723251
863,0.05400000140070915
864,0.057999998331069946
865,0.06400000303983688
866,0.07000000029802322
867,0.0729999989271164
868,0.07900000363588333
869,0.08399999886751175
870,0.08799999952316284
871,0.09300000220537186
872,0.0989999994635582
873,0.10300000011920929
874,0.1080000028014183
875,0.11400000005960464
876,0.11815942078828812
877,0.125
878,0.12800000607967377
879,0.1340000033378601
880,0.14399999380111694
881,0.14399999380111694
882,0.14800000190734863
883,0.15399999916553497
884,0.1599999964237213
885,0.164000004529953
886,0.16899999976158142
887,0.17499999701976776
888,0.178450345993042
889,0.18299999833106995
890,0.1889999955892563
891,0.19300000369548798
892,0.20000000298023224
893,0.2029999941587448
894,0.20800000429153442
895,0.21400000154972076
896,0.21799999475479126
897,0.22300000488758087
898,0.2290000021457672
899,0.23399999737739563
900,0.24199999868869781
901,0.24400000274181366
902,0.24899999797344208
903,0.2529999911785126
904,0.2593507468700409
905,0.2639999985694885
906,0.2680000066757202
907,0.27399998903274536
908,0.27900001406669617
909,0.28299999237060547
910,0.289000004529953
911,0.2939999997615814
912,0.2980000078678131
913,0.30399999022483826
914,0.3089999854564667
915,0.31299999356269836
916,0.3190000057220459
917,0.3240000009536743
918,0.328000009059906
919,0.33399999141693115
920,0.33799999952316284
921,0.34299999475479126
922,0.3479999899864197
923,0.3540000021457672
924,0.3580000102519989
925,0.37299999594688416
926,0.37299999594688416
927,0.3790000081062317
928,0.019999999552965164
929,0.019999999552965164
930,0.02500000037252903
931,0.03099999949336052
932,0.03500000014901161
933,0.03999999910593033
934,0.04600000008940697
935,0.050999999046325684
936,0.056219905614852905
937,0.05999999865889549
938,0.06499999761581421
939,0.07000000029802322
940,0.07500000298023224
941,0.07999999821186066
942,0.08500000089406967
943,0.09099999815225601
944,0.0949999988079071
945,0.10400000214576721
946,0.10599999874830246
947,0.11100000143051147
948,0.11699999868869781
949,0.12099999934434891
950,0.125
951,0.12999999523162842
952,0.1367505043745041
953,0.14100000262260437
954,0.14499999582767487
955,0.15000000596046448
956,0.1550000011920929
957,0.16099999845027924
958,0.16599999368190765
959,0.17100000381469727
960,0.17499999701976776
961,0.1809999942779541
962,0.18799999356269836
963,0.19099999964237213
964,0.19499999284744263
965,0.20100000500679016
966,0.20600000023841858
967,0.210999995470047
968,0.2150000035762787
969,0.22100000083446503
970,0.22499999403953552
971,0.23000000417232513
972,0.23600000143051147
973,0.23999999463558197
974,0.24500000476837158
975,0.25099998712539673
976,0.2549999952316284
977,0.2619999945163727
978,0.26600000262260437
979,0.27000001072883606
980,0.2770000100135803
981,0.2809999883174896
982,0.2849999964237213
983,0.2919999957084656
984,0.29600000381469727
985,0.3019999861717224
986,0.3050000071525574
987,0.3109999895095825
988,0.3149999976158142
989,0.3199999928474426
990,0.32600000500679016
991,0.33500000834465027
992,0.33500000834465027
993,0.3409999907016754
994,0.3449999988079071
995,0.3499999940395355
996,0.35499998927116394
997,0.36000001430511475
998,0.36500000953674316
999,0.3709999918937683
1000,0.375
1001,0.38199999928474426
1002,0.38600000739097595
1003,0.38999998569488525
1004,0.3970000147819519
1005,0.024000000208616257
1006,0.024000000208616257
1007,0.029999999329447746
1008,0.03500000014901161
1009,0.039000000804662704
1010,0.04500000178813934
1011,0.05000000074505806
1012,0.05400000140070915
1013,0.05999999865889549
1014,0.06400000303983688
1015,0.0689999982714653
1016,0.07500000298023224
1017,0.07920385152101517
1018,0.08399999886751175
1019,0.09000000357627869
1020,0.09399999678134918
1021,0.0989999994635582
1022,0.10499999672174454
1023,0.10899999737739563
1024,0.11400000005960464
1025,0.11900000274181366
1026,0.12399999797344208
1027,0.13099999725818634
1028,0.13500000536441803
1029,0.13955575227737427
1030,0.1459999978542328
1031,0.14900000393390656
1032,0.15399999916553497
1033,0.1599999964237213
1034,0.17499999701976776
1035,0.17499999701976776
1036,0.18031194806098938
1037,0.19200000166893005
1038,0.19200000166893005
1039,0.19499999284744263
1040,0.20031777024269104
1041,0.2070000022649765
1042,0.2290000021457672
1043,0.2290000021457672
1044,0.23999999463558197
1045,0.23999999463558197
1046,0.24400000274181366
1047,0.25
1048,0.2540000081062317
1049,0.26066848635673523
1050,0.27300000190734863
1051,0.27300000190734863
1052,0.27399998903274536
1053,0.2808051109313965
1054,0.2849999964237213
1055,0.289000004529953
1056,0.2939999997615814
1057,0.30000001192092896
1058,0.30399999022483826
1059,0.31299999356269836
1060,0.3149999976158142
1061,0.3190000057220459
1062,0.3240000009536743
1063,0.33000001311302185
1064,0.33399999141693115
1065,0.3412266671657562
1066,0.35199999809265137
1067,0.35199999809265137
1068,0.35499998927116394
1069,0.36000001430511475
1070,0.36399999260902405
1071,0.36899998784065247
1072,0.37700000405311584
1073,0.3790000081062317
1074,0.3840000033378601
1075,0.38999998569488525
1076,0.39500001072883606
1077,0.39899998903274536
1078,0.4050000011920929
1079,0.41100001335144043
1080,0.41600000858306885
1081,0.42100000381469727
1082,0.024000000208616257
1083,0.024000000208616257
1084,0.029999999329447746
1085,0.03400000184774399
1086,0.04600000008940697
1087,0.04600000008940697
1088,0.054999999701976776
1089,0.054999999701976776
1090,0.05999999865889549
1091,0.06700000166893005
1092,0.07000000029802322
1093,0.07500000298023224
1094,0.07999999821186066
1095,0.08399999886751175
1096,0.09000000357627869
1097,0.09399999678134918
1098,0.0989999994635582
1099,0.10499999672174454
1100,0.11100000143051147
1101,0.11500000208616257
1102,0.11900000274181366
1103,0.125
1104,0.12999999523162842
1105,0.1340000033378601
1106,0.1420000046491623
1107,0.14499999582767487
1108,0.14900000393390656
1109,0.1550000011920929
1110,0.1599999964237213
1111,0.164000004529953
1112,0.16899999976158142
1113,0.17499999701976776
1114,0.18000000715255737
1115,0.18799999356269836
1116,0.19099999964237213
1117,0.19499999284744263
1118,0.19900000095367432
1119,0.20399999618530273
1120,0.20900000631809235
1121,0.2150000035762787
1122,0.21899999678134918
1123,0.22599999606609344
1124,0.23000000417232513
1125,0.3179999887943268
1126,0.3179999887943268
1127,0.328000009059906
1128,0.328000009059906
1129,0.3330000042915344
1130,0.33899998664855957
1131,0.34299999475479126
1132,0.3479999899864197
1133,0.36000001430511475
1134,0.36000001430511475
1135,0.36399999260902405
1136,0.36899998784065247
1137,0.37299999594688416
1138,0.3792112469673157
1139,0.3840000033378601
1140,0.3880000114440918
1141,0.39399999380111694
1142,0.39899998903274536
1143,0.40299999713897705
1144,0.40799999237060547
1145,0.4129999876022339
1146,0.42100000381469727
1147,0.4194490313529968
1148,0.42500001192092896
1149,0.4309999942779541
1150,0.4350000023841858
1151,0.4399999976158142
1152,0.029999999329447746
1153,0.029999999329447746
1154,0.03500000014901161
1155,0.041999999433755875
1156,0.04500000178813934
1157,0.054999999701976776
1158,0.054999999701976776
1159,0.061000000685453415
1160,0.07100000232458115
1161,0.07100000232458115
1162,0.07699999958276749
1163,0.07999999821186066
1164,0.08500000089406967
1165,0.09000000357627869
1166,0.0949999988079071
1167,0.10100000351667404
1168,0.10499999672174454
1169,0.10999999940395355
1170,0.11656100302934647
1171,0.12099999934434891
1172,0.12700000405311584
1173,0.14499999582767487
1174,0.14499999582767487
1175,0.1509999930858612
1176,0.1550000011920929
1177,0.16200000047683716
1178,0.1679999977350235
1179,0.17000000178813934
1180,0.1770000010728836
1181,0.1809999942779541
1182,0.1850000023841858
1183,0.19099999964237213
1184,0.19499999284744263
1185,0.2029999941587448
1186,0.20499999821186066
1187,0.21299999952316284
1188,0.2150000035762787
1189,0.2199999988079071
1190,0.22499999403953552
1191,0.23999999463558197
1192,0.23999999463558197
1193,0.24699999392032623
1194,0.25099998712539673
1195,0.2549999952316284
1196,0.25999999046325684
1197,0.26600000262260437
1198,0.27000001072883606
1199,0.27799999713897705
1200,0.2800000011920929
1201,0.2849999964237213
1202,0.28999999165534973
1203,0.29600000381469727
1204,0.30000001192092896
1205,0.3070000112056732
1206,0.3100000023841858
1207,0.3149999976158142
1208,0.3199999928474426
1209,0.32499998807907104
1210,0.33000001311302185
1211,0.335999995470047
1212,0.3400000035762787
1213,0.34599998593330383
1214,0.35100001096725464
1215,0.35499998927116394
1216,0.008999999612569809
1217,0.020999999716877937
1218,0.026000000536441803
1219,0.03200000151991844
1220,0.04600000008940697
1221,0.04600000008940697
1222,0.050999999046325684
1223,0.05700000002980232
1224,0.061000000685453415
1225,0.06599999964237213
1226,0.07199999690055847
1227,0.07599999755620956
1228,0.0820000022649765
1229,0.0860000029206276
1230,0.09099999815225601
1231,0.09600000083446503
1232,0.10199999809265137
1233,0.10599999874830246
1234,0.11100000143051147
1235,0.11699999868869781
1236,0.12099999934434891
1237,0.12600000202655792
1238,0.13099999725818634
1239,0.13600000739097595
1240,0.1420000046491623
1241,0.1459999978542328
1242,0.1509999930858612
1243,0.15700000524520874
1244,0.16200000047683716
1245,0.16599999368190765
1246,0.17299999296665192
1247,0.1770000010728836
1248,0.18299999833106995
1249,0.1860000044107437
1250,0.19300000369548798
1251,0.19699999690055847
1252,0.20100000500679016
1253,0.20600000023841858
1254,0.210999995470047
1255,0.21699999272823334
1256,0.22200000286102295
