,imageProjection
770,0.0
771,0.014999999664723873
772,0.02199999988079071
773,0.023000000044703484
774,0.024000000208616257
775,0.03786514699459076
776,0.020999999716877937
777,0.027000000700354576
778,0.019999999552965164
779,0.017999999225139618
780,0.02500000037252903
781,0.02500000037252903
782,0.03099999949336052
783,0.024000000208616257
784,0.026000000536441803
785,0.024000000208616257
786,0.02347692847251892
787,0.01899999938905239
788,0.03400000184774399
789,0.03799999877810478
790,0.019999999552965164
791,0.032999999821186066
792,0.02500000037252903
793,0.02500000037252903
794,0.03099999949336052
795,0.0
796,0.02199999988079071
797,0.0
798,0.028999999165534973
799,0.026000000536441803
800,0.027000000700354576
801,0.0292392298579216
802,0.027000000700354576
803,0.01899999938905239
804,0.023000000044703484
805,0.02500000037252903
806,0.02199999988079071
807,0.02500000037252903
808,0.02500000037252903
809,0.02800000086426735
810,0.0
811,0.05513877421617508
812,0.02800000086426735
813,0.028999999165534973
814,0.024000000208616257
815,0.0
816,0.02800000086426735
817,0.0
818,0.0
819,0.029999999329447746
820,0.02800000086426735
821,0.032999999821186066
822,0.0
823,0.010999999940395355
824,0.028999999165534973
825,0.023000000044703484
826,0.026000000536441803
827,0.01899999938905239
828,0.020999999716877937
829,0.0
830,0.027000000700354576
831,0.02500000037252903
832,0.02500000037252903
833,0.0
834,0.017999999225139618
835,0.019999999552965164
836,0.02199999988079071
837,0.0
838,0.02199999988079071
839,0.017999999225139618
840,0.0
841,0.020999999716877937
842,0.02199999988079071
843,0.02199999988079071
844,0.02800000086426735
845,0.02500000037252903
846,0.028999999165534973
847,0.020999999716877937
848,0.014999999664723873
849,0.032999999821186066
850,0.02500000037252903
851,0.015401134267449379
852,0.017999999225139618
853,0.0
854,0.0
855,0.035999998450279236
856,0.024000000208616257
857,0.027000000700354576
858,0.024000000208616257
859,0.019999999552965164
860,0.002734164008870721
861,0.0
862,0.022230109199881554
863,0.024000000208616257
864,0.0
865,0.0
866,0.0
867,0.03700000047683716
868,0.03999999910593033
869,0.0
870,0.0
871,0.09600000083446503
872,0.0
873,0.0
874,0.0010000000474974513
875,0.0430000014603138
876,0.019999999552965164
877,0.027000000700354576
878,0.0
879,0.020999999716877937
880,0.01899999938905239
881,0.02500000037252903
882,0.019999999552965164
883,0.02500000037252903
884,0.01899999938905239
885,0.020999999716877937
886,0.02539079636335373
887,0.0
888,0.024000000208616257
889,0.02800000086426735
890,0.01600000075995922
891,0.018591267988085747
892,0.02199999988079071
893,0.029999999329447746
894,0.01899999938905239
895,0.0
896,0.019999999552965164
897,0.024000000208616257
898,0.017999999225139618
899,0.02500000037252903
900,0.023000000044703484
901,0.020999999716877937
902,0.0
903,0.021778279915452003
904,0.02199999988079071
905,0.0
906,0.0
907,0.03500000014901161
908,0.0
909,0.017999999225139618
910,0.03099999949336052
911,0.0
912,0.01899999938905239
913,0.023000000044703484
914,0.020999999716877937
915,0.029999999329447746
916,0.0010000000474974513
917,0.028999999165534973
918,0.02468152344226837
919,0.028999999165534973
920,0.023000000044703484
921,0.0
922,0.0
923,0.023000000044703484
924,0.027000000700354576
925,0.01899999938905239
926,0.017128946259617805
927,0.024701744318008423
928,0.017999999225139618
929,0.0
930,0.023000000044703484
931,0.027000000700354576
932,0.02500000037252903
933,0.026000000536441803
934,0.009999999776482582
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.03799999877810478
945,0.0689999982714653
946,0.0
947,0.0
948,0.08500000089406967
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.019999999552965164
956,0.0
957,0.06300000101327896
958,0.0
959,0.032999999821186066
960,0.0
961,0.0
962,0.0
963,0.0
964,0.06499999761581421
965,0.0020000000949949026
966,0.02500000037252903
967,0.01741362363100052
968,0.023000000044703484
969,0.0
970,0.03091421350836754
971,0.017999999225139618
972,0.024000000208616257
973,0.026000000536441803
974,0.0
975,0.01899999938905239
976,0.0
977,0.0
978,0.019999999552965164
979,0.019999999552965164
980,0.023000000044703484
981,0.0
982,0.07500000298023224
983,0.07400000095367432
984,0.008999999612569809
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0689999982714653
991,0.029999999329447746
992,0.020999999716877937
993,0.01899999938905239
994,0.028999999165534973
995,0.024000000208616257
996,0.023683244362473488
997,0.03500000014901161
998,0.0
999,0.03400000184774399
1000,0.024000000208616257
1001,0.0
1002,0.0
1003,0.020999999716877937
1004,0.027000000700354576
1005,0.019999999552965164
1006,0.03099999949336052
1007,0.027194147929549217
1008,0.020999999716877937
1009,0.0
1010,0.019999999552965164
1011,0.023000000044703484
1012,0.0
1013,0.017999999225139618
1014,0.023000000044703484
1015,0.032999999821186066
1016,0.032999999821186066
1017,0.024000000208616257
1018,0.02500000037252903
1019,0.0
1020,0.03099999949336052
1021,0.01899999938905239
1022,0.01899999938905239
1023,0.020117774605751038
1024,0.02500000037252903
1025,0.02199999988079071
1026,0.021859262138605118
1027,0.02500000037252903
1028,0.02199999988079071
1029,0.0
1030,0.023205777630209923
1031,0.027000000700354576
1032,0.02199999988079071
1033,0.026000000536441803
1034,0.017999999225139618
1035,0.02199999988079071
1036,0.02199999988079071
1037,0.019999999552965164
1038,0.012000000104308128
1039,0.03400000184774399
1040,0.020999999716877937
1041,0.028999999165534973
1042,0.013000000268220901
1043,0.0
1044,0.020999999716877937
1045,0.029999999329447746
1046,0.028999999165534973
1047,0.020999999716877937
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.06599999964237213
1054,0.02800000086426735
1055,0.0
1056,0.08100000023841858
1057,0.01899999938905239
1058,0.03099999949336052
1059,0.024000000208616257
1060,0.02199999988079071
1061,0.027000000700354576
1062,0.0
1063,0.0
1064,0.020124156028032303
1065,0.02500000037252903
1066,0.0
1067,0.0
1068,0.026000000536441803
1069,0.020999999716877937
1070,0.0
1071,0.0
1072,0.023000000044703484
1073,0.019999999552965164
1074,0.014999999664723873
1075,0.035999998450279236
1076,0.02199999988079071
1077,0.02835811674594879
1078,0.02199999988079071
1079,0.10999999940395355
1080,0.0
1081,0.02237592823803425
1082,0.019999999552965164
1083,0.017999999225139618
1084,0.02800000086426735
1085,0.017999999225139618
1086,0.024000000208616257
1087,0.023859217762947083
1088,0.0
1089,0.02199999988079071
1090,0.020999999716877937
1091,0.020999999716877937
1092,0.0
1093,0.023000000044703484
1094,0.023000000044703484
1095,0.012000000104308128
1096,0.03799999877810478
1097,0.017999999225139618
1098,0.02199999988079071
1099,0.0
1100,0.017999999225139618
1101,0.02800000086426735
1102,0.027000000700354576
1103,0.0
1104,0.0
1105,0.0
1106,0.08799999952316284
1107,0.0
1108,0.0
1109,0.0430000014603138
1110,0.0010000000474974513
1111,0.0
1112,0.0
1113,0.10599999874830246
1114,0.06400000303983688
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.10300000011920929
1130,0.0
1131,0.0
1132,0.07199999690055847
1133,0.0
1134,0.013185768388211727
1135,0.017000000923871994
1136,0.019999999552965164
1137,0.024000000208616257
1138,0.02500000037252903
1139,0.029999999329447746
1140,0.017999999225139618
1141,0.02500000037252903
1142,0.03200000151991844
1143,0.022510750219225883
1144,0.02500000037252903
1145,0.0
1146,0.03400000184774399
1147,0.019999999552965164
1148,0.020999999716877937
1149,0.024000000208616257
1150,0.020999999716877937
1151,0.02800000086426735
1152,0.0
1153,0.024000000208616257
1154,0.017999999225139618
1155,0.02500000037252903
1156,0.017000000923871994
1157,0.02199999988079071
1158,0.032999999821186066
1159,0.026000000536441803
1160,0.02199999988079071
1161,0.023000000044703484
1162,0.020999999716877937
1163,0.027000000700354576
1164,0.02500000037252903
1165,0.020999999716877937
1166,0.013000000268220901
1167,0.03500000014901161
1168,0.023000000044703484
1169,0.0
1170,0.0
1171,0.01899999938905239
1172,0.004000000189989805
1173,0.03099999949336052
1174,0.03099999949336052
1175,0.026000000536441803
1176,0.024000000208616257
1177,0.024000000208616257
1178,0.024000000208616257
1179,0.0
1180,0.027000000700354576
1181,0.017999999225139618
1182,0.02500000037252903
1183,0.019999999552965164
1184,0.0
1185,0.024000000208616257
1186,0.0
1187,0.019999999552965164
1188,0.020999999716877937
1189,0.0
1190,0.0
1191,0.023000000044703484
1192,0.0
1193,0.028999999165534973
1194,0.02199999988079071
1195,0.01600000075995922
1196,0.0
1197,0.0
1198,0.017999999225139618
1199,0.01600000075995922
1200,0.0
1201,0.0
1202,0.02500000037252903
1203,0.017999999225139618
1204,0.017999999225139618
1205,0.0
1206,0.0
1207,0.0860000029206276
1208,0.0
1209,0.0
1210,0.07900000363588333
1211,0.011591173708438873
1212,0.01600000075995922
1213,0.014999999664723873
1214,0.017999999225139618
1215,0.01899999938905239
1216,0.02500000037252903
1217,0.014999999664723873
1218,0.024000000208616257
1219,0.0
1220,0.017999999225139618
1221,0.023000000044703484
1222,0.0
1223,0.024000000208616257
1224,0.01899999938905239
1225,0.0
1226,0.0
1227,0.014999999664723873
1228,0.027000000700354576
1229,0.01600000075995922
1230,0.013000000268220901
1231,0.026000000536441803
1232,0.026000000536441803
1233,0.0
1234,0.0
1235,0.020999999716877937
1236,0.017999999225139618
1237,0.021370932459831238
1238,0.01899999938905239
1239,0.0
1240,0.017999999225139618
1241,0.01899999938905239
1242,0.027000000700354576
1243,0.019999999552965164
1244,0.017999999225139618
1245,0.023000000044703484
1246,0.02199999988079071
1247,0.014000000432133675
1248,0.0
1249,0.0
1250,0.019999999552965164
1251,0.014999999664723873
1252,0.0
1253,0.02199999988079071
1254,0.02199999988079071
1255,0.017000000923871994
1256,0.01899999938905239
1257,0.02199999988079071
1258,0.01899999938905239
1259,0.023000000044703484
1260,0.027000000700354576
1261,0.023000000044703484
1262,0.020999999716877937
1263,0.01600000075995922
1264,0.0
1265,0.023000000044703484
1266,0.020999999716877937
1267,0.01899999938905239
1268,0.020999999716877937
1269,0.017000000923871994
1270,0.0
1271,0.0
1272,0.017000000923871994
1273,0.0
1274,0.020999999716877937
1275,0.014999999664723873
1276,0.019999999552965164
1277,0.0
1278,0.01600000075995922
1279,0.0
1280,0.017999999225139618
1281,0.0
1282,0.0
1283,0.027000000700354576
1284,0.023000000044703484
1285,0.014999999664723873
1286,0.01600000075995922
1287,0.017304209992289543
1288,0.023000000044703484
1289,0.018812546506524086
1290,0.012000000104308128
1291,0.012475039809942245
1292,0.01899999938905239
1293,0.02500000037252903
1294,0.020999999716877937
1295,0.024000000208616257
1296,0.0
1297,0.02500000037252903
1298,0.02500000037252903
1299,0.019999999552965164
1300,0.02199999988079071
1301,0.0
1302,0.014999999664723873
1303,0.0158963892608881
1304,0.0
1305,0.01899999938905239
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.017999999225139618
1313,0.01870027370750904
1314,0.019999999552965164
1315,0.019999999552965164
1316,0.013000000268220901
1317,0.019999999552965164
1318,0.020999999716877937
1319,0.023000000044703484
1320,0.029999999329447746
1321,0.0
1322,0.023000000044703484
1323,0.023000000044703484
1324,0.02500000037252903
1325,0.023000000044703484
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0010000000474974513
1332,0.015662390738725662
1333,0.014000000432133675
1334,0.017999999225139618
1335,0.0
1336,0.0
1337,0.08699999749660492
1338,0.0
1339,0.0242525152862072
1340,0.01899999938905239
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.023000000044703484
1346,0.01899999938905239
1347,0.0
1348,0.0
1349,0.0
1350,0.003000000026077032
1351,0.10999999940395355
1352,0.017000000923871994
1353,0.017000000923871994
1354,0.0
1355,0.0
1356,0.008999999612569809
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.02199999988079071
1366,0.06800000369548798
1367,0.0
1368,0.013000000268220901
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.004999999888241291
1376,0.014999999664723873
1377,0.024000000208616257
1378,0.019999999552965164
1379,0.017999999225139618
1380,0.019999999552965164
1381,0.0
1382,0.024000000208616257
1383,0.01600000075995922
1384,0.01600000075995922
1385,0.0
1386,0.0
1387,0.020999999716877937
1388,0.017000000923871994
1389,0.02199999988079071
1390,0.01600000075995922
1391,0.023000000044703484
1392,0.023000000044703484
1393,0.016561245545744896
1394,0.0
1395,0.0
1396,0.027000000700354576
1397,0.04500000178813934
1398,0.014999999664723873
1399,0.014999999664723873
1400,0.01600000075995922
1401,0.023000000044703484
1402,0.01600000075995922
1403,0.02236383967101574
1404,0.019999999552965164
1405,0.02199999988079071
1406,0.01600000075995922
1407,0.014999999664723873
1408,0.020999999716877937
1409,0.0
1410,0.014999999664723873
