,x,y,z
91,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
92,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
93,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
94,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
95,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
96,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
97,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
98,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
99,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
100,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
101,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
102,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
103,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
104,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
105,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
106,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
107,-0.004742115270346403,-0.10912958532571793,-3.6340510845184326
108,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
109,-0.010403458029031754,-0.05506129562854767,-2.2170538902282715
110,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
111,-0.004742115270346403,-0.10912958532571793,-3.6340510845184326
112,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
113,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
114,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
115,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
116,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
117,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
118,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
119,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
120,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
121,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
122,-0.01646229811012745,-0.13798323273658752,-4.373462677001953
123,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
124,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
125,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
126,-0.01646229811012745,-0.13798323273658752,-4.373462677001953
127,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
128,-0.010403458029031754,-0.05506129562854767,-2.2170538902282715
129,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
130,-0.01646229811012745,-0.13798323273658752,-4.373462677001953
131,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
132,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
133,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
134,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
135,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
136,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
137,-0.004742115270346403,-0.10912958532571793,-3.6340510845184326
138,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
139,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
140,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
141,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
142,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
143,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
144,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
145,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
146,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
147,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
148,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
149,-0.004742115270346403,-0.10912958532571793,-3.6340510845184326
150,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
151,-0.01642334833741188,-0.17402414977550507,-5.510603427886963
152,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
153,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
154,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
155,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
156,-0.01646229811012745,-0.13798323273658752,-4.373462677001953
157,-0.01642334833741188,-0.17402414977550507,-5.510603427886963
158,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
159,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
160,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
161,-0.012287236750125885,-0.2536316514015198,-5.810488700866699
162,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
163,-0.012287236750125885,-0.2536316514015198,-5.810488700866699
164,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
165,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
166,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
167,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
168,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
169,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
170,-0.004742115270346403,-0.10912958532571793,-3.6340510845184326
171,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
172,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
173,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
174,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
175,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
176,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
177,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
178,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
179,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
180,-0.01642334833741188,-0.17402414977550507,-5.510603427886963
181,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
182,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
183,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
184,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
185,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
186,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
187,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
188,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
189,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
190,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
191,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
192,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
193,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
194,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
195,-0.036958422511816025,-0.3629854619503021,-7.249810218811035
196,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
197,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
198,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
199,-0.01642334833741188,-0.17402414977550507,-5.510603427886963
200,-0.012287236750125885,-0.2536316514015198,-5.810488700866699
201,-0.036958422511816025,-0.3629854619503021,-7.249810218811035
202,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
203,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
204,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
205,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
206,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
207,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
208,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
209,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
210,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
211,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
212,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
213,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
214,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
215,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
216,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
217,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
218,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
219,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
220,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
221,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
222,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
223,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
224,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
225,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
226,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
227,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
228,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
229,-0.051665354520082474,-0.48773193359375,-8.316073417663574
230,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
231,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
232,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
233,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
234,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
235,-0.051665354520082474,-0.48773193359375,-8.316073417663574
236,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
237,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
238,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
239,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
240,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
241,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
242,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
243,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
244,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
245,-0.012287236750125885,-0.2536316514015198,-5.810488700866699
246,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
247,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
248,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
249,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
250,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
251,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
252,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
253,-0.05101344734430313,-0.5779158473014832,-8.953415870666504
254,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
255,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
256,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
257,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
258,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
259,-0.05101344734430313,-0.5779158473014832,-8.953415870666504
260,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
261,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
262,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
263,-0.036958422511816025,-0.3629854619503021,-7.249810218811035
264,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
265,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
266,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
267,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
268,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
269,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
270,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
271,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
272,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
273,-0.051665354520082474,-0.48773193359375,-8.316073417663574
274,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
275,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
276,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
277,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
278,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
279,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
280,-0.036958422511816025,-0.3629854619503021,-7.249810218811035
281,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
282,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
283,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
284,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
285,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
286,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
287,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
288,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
289,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
290,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
291,0.006455991882830858,-0.14386850595474243,-3.9947993755340576
292,-0.01646229811012745,-0.13798323273658752,-4.373462677001953
293,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
294,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
295,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
296,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
297,-0.00325020425952971,-0.016046060249209404,-1.8181616067886353
298,-0.010403458029031754,-0.05506129562854767,-2.2170538902282715
299,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
300,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
301,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
302,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
303,-0.036958422511816025,-0.3629854619503021,-7.249810218811035
304,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
305,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
306,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
307,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
308,-0.05101344734430313,-0.5779158473014832,-8.953415870666504
309,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
310,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
311,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
312,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
313,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
314,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
315,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
316,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
317,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
318,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
319,-0.01642334833741188,-0.17402414977550507,-5.510603427886963
320,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
321,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
322,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
323,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
324,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
325,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
326,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
327,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
328,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
329,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
330,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
331,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
332,-0.07692412286996841,-0.8699400424957275,-10.83145809173584
333,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
334,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
335,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
336,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
337,-0.051665354520082474,-0.48773193359375,-8.316073417663574
338,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
339,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
340,-0.07692412286996841,-0.8699400424957275,-10.83145809173584
341,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
342,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
343,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
344,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
345,-0.01885044388473034,-0.2704753577709198,-6.791366100311279
346,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
347,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
348,-0.06709360331296921,-0.9288288950920105,-11.1409330368042
349,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
350,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
351,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
352,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
353,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
354,-0.06709360331296921,-0.9288288950920105,-11.1409330368042
355,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
356,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
357,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
358,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
359,-0.07692412286996841,-0.8699400424957275,-10.83145809173584
360,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
361,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
362,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
363,-0.004317448474466801,-0.09163248538970947,-3.1958305835723877
364,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
365,-0.05101344734430313,-0.5779158473014832,-8.953415870666504
366,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
367,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
368,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
369,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
370,-0.051665354520082474,-0.48773193359375,-8.316073417663574
371,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
372,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
373,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
374,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
375,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
376,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
377,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
378,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
379,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
380,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
381,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
382,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
383,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
384,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
385,-0.020009227097034454,-0.26151591539382935,-6.444943428039551
386,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
387,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
388,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
389,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
390,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
391,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
392,-0.04167347028851509,-0.12242735922336578,-5.167905807495117
393,-0.01642334833741188,-0.17402414977550507,-5.510603427886963
394,-0.051665354520082474,-0.48773193359375,-8.316073417663574
395,-0.04234756529331207,-0.5349382162094116,-8.624655723571777
396,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
397,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
398,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
399,0.001944717369042337,-0.014732946641743183,-1.3833436965942383
400,-0.012287236750125885,-0.2536316514015198,-5.810488700866699
401,-0.008942829445004463,-0.23891238868236542,-6.141820907592773
402,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
403,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
404,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
405,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
406,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
407,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
408,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
409,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
410,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
411,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
412,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
413,-0.005566856823861599,-0.06152690574526787,-2.7628722190856934
414,-0.05101344734430313,-0.5779158473014832,-8.953415870666504
415,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
416,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
417,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
418,-0.010403458029031754,-0.05506129562854767,-2.2170538902282715
419,-0.006433608941733837,-0.013424689881503582,-1.7295275926589966
420,-0.01646229811012745,-0.13798323273658752,-4.373462677001953
421,-0.024809883907437325,-0.13136780261993408,-4.739272117614746
422,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
423,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
424,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
425,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
426,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
427,-0.013551603071391582,-0.058581072837114334,-2.3480911254882812
428,-0.05101344734430313,-0.5779158473014832,-8.953415870666504
429,-0.055927425622940063,-0.6215368509292603,-9.265751838684082
430,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
431,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
432,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
433,-0.0054620411247015,-0.024436533451080322,-2.0301992893218994
434,-0.03493969887495041,-0.3796107769012451,-7.553815841674805
435,-0.034991320222616196,-0.4258922338485718,-7.873142719268799
436,-0.04449045658111572,-0.6710200905799866,-9.574718475341797
437,-0.05162294954061508,-0.7047662734985352,-9.89656925201416
438,-0.05793391168117523,-0.7660248875617981,-10.204670906066895
439,-0.06664114445447922,-0.8185956478118896,-10.511191368103027
440,-0.06709360331296921,-0.9288288950920105,-11.1409330368042
441,-0.0755874291062355,-0.9910176992416382,-11.45817756652832
442,0.0037628032732754946,-0.03285926580429077,-1.0240564346313477
443,-0.01582418940961361,0.009815330617129803,-1.7003041505813599
